seq_num,timestamp,Tgen,latitude,longitude,heading,velocity,size,flag_speed,flag_heading,flag_distance,flag_timeout
0,1636018887988484,299.99,44.579574,10.979169,290.9,18.98,300,0,0,1,0
1,1636018888288478,299.994,44.579592,10.979103,290.6,18.53,300,0,0,1,0
2,1636018888588467,299.989,44.579609,10.979039,290.8,18.13,300,0,0,1,0
3,1636018888888500,300.033,44.579625,10.978977,290.4,17.67,300,0,0,1,0
4,1636018889188441,299.941,44.579642,10.978914,290.6,17.4,300,0,0,1,0
5,1636018889488485,300.044,44.579657,10.978854,290.1,17.05,300,0,0,1,0
6,1636018889788485,300.0,44.579672,10.978794,289.7,16.79,300,0,0,1,0
7,1636018890088472,299.987,44.579687,10.978735,289.5,16.67,300,0,0,1,0
8,1636018890388483,300.011,44.579703,10.978674,289.3,16.68,300,0,0,1,0
9,1636018890688503,300.02,44.579718,10.978613,289.4,16.89,300,0,0,1,0
10,1636018890988506,300.003,44.579733,10.978552,289.4,16.9,300,0,0,1,0
11,1636018891288650,300.144,44.579749,10.978492,289.5,17.0,300,0,0,1,0
12,1636018891588486,299.836,44.579764,10.978431,289.7,17.01,300,0,0,1,0
13,1636018891888495,300.009,44.579779,10.97837,289.0,17.08,300,0,0,1,0
14,1636018892188470,299.975,44.579794,10.978308,288.3,17.26,300,0,0,1,0
15,1636018892488634,300.164,44.579808,10.978243,287.8,17.74,300,0,0,1,0
16,1636018892788490,299.856,44.579823,10.978178,287.4,18.09,300,0,0,1,0
17,1636018893088445,299.955,44.579838,10.978112,287.4,18.34,300,0,0,1,0
18,1636018893388485,300.04,44.579853,10.978045,287.4,18.56,300,0,0,1,0
19,1636018893488501,100.016,44.579857,10.978019,286.2,19.06,300,1,0,0,0
20,1636018893788499,299.998,44.579873,10.977952,286.8,19.08,300,0,0,1,0
21,1636018894088511,300.012,44.579889,10.977885,288.2,18.78,300,0,0,1,0
22,1636018894188488,99.977,44.579893,10.977857,286.6,19.54,300,1,0,0,0
23,1636018894388483,199.995,44.579904,10.977808,287.0,20.02,300,0,0,1,0
