seq_num,timestamp,Tgen,latitude,longitude,heading,velocity,size,flag_speed,flag_heading,flag_distance,flag_timeout
0,1640167293054322,299.949,44.653401,10.863074,154.3,16.72,300,0,0,1,0
1,1640167293354350,300.028,44.65336,10.8631,154.4,16.7,300,0,0,1,0
2,1640167293654364,300.014,44.653319,10.863128,154.6,17.02,300,0,0,1,0
3,1640167293954349,299.985,44.653277,10.863156,154.9,17.29,300,0,0,1,0
4,1640167294255154,300.805,44.653233,10.863183,155.3,17.46,300,0,0,1,0
5,1640167294554351,299.197,44.653189,10.863212,155.2,17.87,300,0,0,1,0
6,1640167294854364,300.013,44.653145,10.863241,155.3,18.14,300,0,0,1,0
7,1640167295154494,300.13,44.653099,10.863269,155.5,18.4,300,0,0,1,0
8,1640167295454362,299.868,44.653053,10.863299,155.7,18.79,300,0,0,1,0
9,1640167295754358,299.996,44.653006,10.863328,155.8,19.24,300,0,0,1,0
10,1640167296054333,299.975,44.652957,10.863358,156.0,19.56,300,0,0,1,0
11,1640167296354360,300.027,44.652909,10.863389,155.7,19.83,300,0,0,1,0
12,1640167296654368,300.008,44.65286,10.86342,155.6,20.14,300,0,0,1,0
13,1640167296854316,199.948,44.652827,10.863441,155.5,20.26,300,0,0,1,0
14,1640167297054315,199.999,44.652793,10.863463,155.4,20.53,300,0,0,1,0
15,1640167297254326,200.011,44.652759,10.863485,155.0,20.78,300,0,0,1,0
16,1640167297454349,200.023,44.652724,10.863508,154.9,20.99,300,0,0,1,0
17,1640167297654396,200.047,44.65269,10.86353,154.7,21.07,300,0,0,1,0
18,1640167297854317,199.921,44.652656,10.863554,154.5,21.36,300,0,0,1,0
19,1640167298054319,200.002,44.652621,10.863577,154.2,21.5,300,0,0,1,0
20,1640167298254358,200.039,44.652585,10.863601,154.4,21.74,300,0,0,1,0
21,1640167298454318,199.96,44.65255,10.863624,154.7,21.91,300,0,0,1,0
22,1640167298654348,200.03,44.652514,10.863648,154.6,22.11,300,0,0,1,0
23,1640167298854319,199.971,44.652478,10.863672,154.6,22.24,300,0,0,1,0
24,1640167299054316,199.997,44.652441,10.863696,154.8,22.53,300,0,0,1,0
25,1640167299254360,200.044,44.652404,10.86372,154.8,22.68,300,0,0,1,0
26,1640167299454350,199.99,44.652366,10.863745,155.0,22.87,300,0,0,1,0
27,1640167299654351,200.001,44.652329,10.863769,155.2,22.96,300,0,0,1,0
28,1640167299854361,200.01,44.652291,10.863793,155.3,23.21,300,0,0,1,0
29,1640167300054331,199.97,44.652254,10.863817,155.2,23.04,300,0,0,1,0
30,1640167300254316,199.985,44.652216,10.863841,155.6,22.92,300,0,0,1,0
31,1640167300454362,200.046,44.652179,10.863865,155.5,22.8,300,0,0,1,0
32,1640167300654353,199.991,44.652142,10.863888,155.6,22.77,300,0,0,1,0
33,1640167300854352,199.999,44.652104,10.863912,155.7,22.78,300,0,0,1,0
34,1640167301054316,199.964,44.652067,10.863936,155.8,22.93,300,0,0,1,0
35,1640167301254362,200.046,44.652029,10.863959,155.8,22.89,300,0,0,1,0
36,1640167301454349,199.987,44.651991,10.863983,155.8,23.07,300,0,0,1,0
37,1640167301654338,199.989,44.651953,10.864007,155.8,23.19,300,0,0,1,0
38,1640167301854349,200.011,44.651915,10.864031,155.8,23.33,300,0,0,1,0
39,1640167302054319,199.97,44.651876,10.864056,155.8,23.47,300,0,0,1,0
40,1640167302254390,200.071,44.651837,10.86408,155.8,23.68,300,0,0,1,0
41,1640167302454315,199.925,44.651797,10.864104,156.0,23.84,300,0,0,1,0
42,1640167302654323,200.008,44.651758,10.864129,155.8,23.95,300,0,0,1,0
43,1640167302854346,200.023,44.651718,10.864154,155.9,24.12,300,0,0,1,0
44,1640167303054323,199.977,44.651678,10.864179,156.1,24.28,300,0,0,1,0
45,1640167303254360,200.037,44.651638,10.864204,156.1,24.43,300,0,0,1,0
46,1640167303454320,199.96,44.651598,10.864229,156.2,24.61,300,0,0,1,0
47,1640167303654360,200.04,44.651557,10.864254,156.0,24.74,300,0,0,1,0
48,1640167303854319,199.959,44.651516,10.864279,156.2,24.82,300,0,0,1,0
49,1640167304054405,200.086,44.651475,10.864305,156.1,24.98,300,0,0,1,0
50,1640167304254323,199.918,44.651434,10.86433,156.2,25.17,300,0,0,1,0
51,1640167304454317,199.994,44.651392,10.864356,156.2,25.24,300,0,0,1,0
52,1640167304654365,200.048,44.65135,10.864382,156.2,25.41,300,0,0,1,0
53,1640167304854317,199.952,44.651309,10.864408,156.3,25.47,300,0,0,1,0
54,1640167305054324,200.007,44.651267,10.864433,156.3,25.52,300,0,0,1,0
55,1640167305254362,200.038,44.651225,10.864459,156.4,25.65,300,0,0,1,0
56,1640167305454358,199.996,44.651182,10.864485,156.4,25.72,300,0,0,1,0
57,1640167305654321,199.963,44.65114,10.864511,156.5,25.79,300,0,0,1,0
58,1640167305854352,200.031,44.651097,10.864537,156.6,25.93,300,0,0,1,0
59,1640167306054328,199.976,44.651054,10.864563,156.6,26.06,300,0,0,1,0
60,1640167306254366,200.038,44.65101,10.864589,156.8,26.18,300,0,0,1,0
61,1640167306454320,199.954,44.650966,10.864615,156.7,26.34,300,0,0,1,0
62,1640167306654347,200.027,44.650923,10.864641,156.7,26.38,300,0,0,1,0
63,1640167306854418,200.071,44.650879,10.864668,156.7,26.59,300,0,0,1,0
64,1640167307054324,199.906,44.650835,10.864695,156.6,26.75,300,0,0,1,0
65,1640167307254428,200.104,44.65079,10.864722,156.5,26.88,300,0,0,1,0
66,1640167307454361,199.933,44.650746,10.86475,156.4,26.98,300,0,0,1,0
67,1640167307654422,200.061,44.650702,10.864777,156.3,27.0,300,0,0,1,0
68,1640167307854376,199.954,44.650657,10.864805,156.2,27.07,300,0,0,1,0
69,1640167308054323,199.947,44.650613,10.864832,156.3,27.13,300,0,0,1,0
70,1640167308254385,200.062,44.650568,10.86486,156.2,27.25,300,0,0,1,0
71,1640167308454369,199.984,44.650523,10.864888,156.1,27.29,300,0,0,1,0
72,1640167308654380,200.011,44.650478,10.864915,156.3,27.39,300,0,0,1,0
73,1640167308854323,199.943,44.650432,10.864943,156.3,27.5,300,0,0,1,0
74,1640167309054336,200.013,44.650387,10.864971,156.1,27.52,300,0,0,1,0
75,1640167309254324,199.988,44.650342,10.865,156.2,27.64,300,0,0,1,0
76,1640167309454363,200.039,44.650296,10.865028,156.2,27.76,300,0,0,1,0
77,1640167309654375,200.012,44.650251,10.865056,156.1,27.76,300,0,0,1,0
78,1640167309854350,199.975,44.650205,10.865084,156.1,27.82,300,0,0,1,0
79,1640167310054323,199.973,44.650159,10.865113,156.1,27.95,300,0,0,1,0
80,1640167310254351,200.028,44.650113,10.865141,156.1,27.98,300,0,0,1,0
81,1640167310454361,200.01,44.650066,10.86517,156.2,28.08,300,0,0,1,0
82,1640167310654348,199.987,44.65002,10.865199,156.2,28.11,300,0,0,1,0
83,1640167310854359,200.011,44.649974,10.865227,156.4,28.23,300,0,0,1,0
84,1640167311054333,199.974,44.649927,10.865255,156.5,28.23,300,0,0,1,0
85,1640167311254370,200.037,44.64988,10.865284,156.5,28.39,300,0,0,1,0
86,1640167311454320,199.95,44.649833,10.865312,156.7,28.48,300,0,0,1,0
87,1640167311654370,200.05,44.649786,10.865341,156.5,28.55,300,0,0,1,0
88,1640167311854324,199.954,44.649739,10.86537,156.6,28.52,300,0,0,1,0
89,1640167312054315,199.991,44.649692,10.865399,156.6,28.63,300,0,0,1,0
90,1640167312254371,200.056,44.649644,10.865428,156.4,28.79,300,0,0,1,0
91,1640167312454317,199.946,44.649596,10.865458,156.2,28.99,300,0,0,1,0
92,1640167312654367,200.05,44.649548,10.865487,156.4,29.11,300,0,0,1,0
93,1640167312854357,199.99,44.6495,10.865517,156.3,29.23,300,0,0,1,0
94,1640167313054323,199.966,44.649451,10.865547,156.4,29.42,300,0,0,1,0
95,1640167313254335,200.012,44.649402,10.865577,156.4,29.69,300,0,0,1,0
96,1640167313454379,200.044,44.649353,10.865607,156.4,29.68,300,0,0,1,0
97,1640167313654369,199.99,44.649304,10.865637,156.3,29.81,300,0,0,1,0
98,1640167313854361,199.992,44.649255,10.865668,156.1,29.96,300,0,0,1,0
99,1640167314054326,199.965,44.649206,10.865699,156.1,29.94,300,0,0,1,0
100,1640167314254319,199.993,44.649156,10.865729,156.3,30.05,300,0,0,1,0
101,1640167314454364,200.045,44.649106,10.86576,156.1,30.12,300,0,0,1,0
102,1640167314654374,200.01,44.649057,10.86579,156.2,30.22,300,0,0,1,0
103,1640167314854543,200.169,44.649007,10.865821,156.2,30.23,300,0,0,1,0
104,1640167315054324,199.781,44.648957,10.865852,156.1,30.33,300,0,0,1,0
105,1640167315254495,200.171,44.648907,10.865883,156.3,30.39,300,0,0,1,0
106,1640167315454322,199.827,44.648857,10.865913,156.2,30.4,300,0,0,1,0
107,1640167315654405,200.083,44.648807,10.865945,156.2,30.53,300,0,0,1,0
108,1640167315854322,199.917,44.648757,10.865975,156.3,30.61,300,0,0,1,0
109,1640167316054320,199.998,44.648706,10.866007,156.2,30.63,300,0,0,1,0
110,1640167316254331,200.011,44.648655,10.866038,156.2,30.74,300,0,0,1,0
111,1640167316454317,199.986,44.648605,10.866069,156.3,30.86,300,0,0,1,0
112,1640167316654380,200.063,44.648553,10.866101,156.3,31.07,300,0,0,1,0
113,1640167316854322,199.942,44.648501,10.866133,156.3,31.2,300,0,0,1,0
114,1640167317054326,200.004,44.64845,10.866164,156.4,31.3,300,0,0,1,0
115,1640167317254323,199.997,44.648398,10.866196,156.5,31.38,300,0,0,1,0
116,1640167317454319,199.996,44.648346,10.866227,156.5,31.45,300,0,0,1,0
117,1640167317654323,200.004,44.648294,10.866259,156.6,31.49,300,0,0,1,0
118,1640167317854349,200.026,44.648242,10.866291,156.4,31.55,300,0,0,1,0
119,1640167318054324,199.975,44.64819,10.866322,156.5,31.58,300,0,0,1,0
120,1640167318254314,199.99,44.648138,10.866354,156.5,31.62,300,0,0,1,0
121,1640167318454377,200.063,44.648086,10.866386,156.5,31.61,300,0,0,1,0
122,1640167318654379,200.002,44.648034,10.866418,156.4,31.67,300,0,0,1,0
123,1640167318854329,199.95,44.647982,10.866449,156.5,31.61,300,0,0,1,0
124,1640167319054323,199.994,44.64793,10.866481,156.4,31.61,300,0,0,1,0
125,1640167319254317,199.994,44.647877,10.866514,156.3,31.54,300,0,0,1,0
126,1640167319454357,200.04,44.647826,10.866545,156.2,31.52,300,0,0,1,0
127,1640167319654316,199.959,44.647774,10.866578,156.2,31.52,300,0,0,1,0
128,1640167319854362,200.046,44.647722,10.86661,156.1,31.53,300,0,0,1,0
129,1640167320054318,199.956,44.64767,10.866642,156.2,31.62,300,0,0,1,0
130,1640167320254383,200.065,44.647618,10.866674,156.1,31.54,300,0,0,1,0
131,1640167320454348,199.965,44.647566,10.866706,156.3,31.63,300,0,0,1,0
132,1640167320654325,199.977,44.647514,10.866738,156.3,31.69,300,0,0,1,0
133,1640167320854357,200.032,44.647462,10.866771,156.3,31.7,300,0,0,1,0
134,1640167321054330,199.973,44.647409,10.866803,156.3,31.8,300,0,0,1,0
135,1640167321254325,199.995,44.647356,10.866836,156.3,31.95,300,0,0,1,0
136,1640167321454322,199.997,44.647303,10.866868,156.4,32.0,300,0,0,1,0
137,1640167321654316,199.994,44.64725,10.8669,156.3,32.06,300,0,0,1,0
138,1640167321854369,200.053,44.647197,10.866933,156.4,32.17,300,0,0,1,0
139,1640167322054314,199.945,44.647143,10.866965,156.6,32.26,300,0,0,1,0
140,1640167322254350,200.036,44.647091,10.866997,156.5,32.19,300,0,0,1,0
141,1640167322454371,200.021,44.647037,10.86703,156.6,32.42,300,0,0,1,0
142,1640167322654350,199.979,44.646984,10.867062,156.5,32.37,300,0,0,1,0
143,1640167322854422,200.072,44.64693,10.867095,156.6,32.43,300,0,0,1,0
144,1640167323054317,199.895,44.646877,10.867127,156.4,32.34,300,0,0,1,0
145,1640167323254362,200.045,44.646824,10.867159,156.5,32.38,300,0,0,1,0
146,1640167323454346,199.984,44.646771,10.867192,156.4,32.28,300,0,0,1,0
147,1640167323654319,199.973,44.646717,10.867225,156.3,32.31,300,0,0,1,0
148,1640167323854347,200.028,44.646664,10.867257,156.4,32.27,300,0,0,1,0
149,1640167324054321,199.974,44.646611,10.86729,156.5,32.18,300,0,0,1,0
