seq_num,timestamp,Tgen,latitude,longitude,heading,velocity,size,flag_speed,flag_heading,flag_distance,flag_timeout
0,1637921011845896,199.997,44.653522,10.862963,153.3,23.04,300,0,0,1,0
1,1637921012045899,200.003,44.653483,10.862989,153.7,23.49,300,0,0,1,0
2,1637921012245943,200.044,44.653446,10.863015,153.7,23.65,300,0,0,1,0
3,1637921012445907,199.964,44.653407,10.863042,153.7,23.88,300,0,0,1,0
4,1637921012645882,199.975,44.653368,10.863069,153.8,24.07,300,0,0,1,0
5,1637921012845888,200.006,44.653329,10.863096,154.0,24.26,300,0,0,1,0
6,1637921013045942,200.054,44.653289,10.863122,154.3,24.51,300,0,0,1,0
7,1637921013245888,199.946,44.65325,10.863149,154.3,24.45,300,0,0,1,0
8,1637921013446192,200.304,44.653209,10.863176,154.7,24.92,300,0,0,1,0
9,1637921013645889,199.697,44.653168,10.863203,154.4,25.06,300,0,0,1,0
10,1637921013845998,200.109,44.653127,10.863231,154.4,25.3,300,0,0,1,0
11,1637921014045889,199.891,44.653086,10.863259,154.3,25.38,300,0,0,1,0
12,1637921014245890,200.001,44.653045,10.863287,154.2,25.67,300,0,0,1,0
13,1637921014446094,200.204,44.653003,10.863316,154.1,25.8,300,0,0,1,0
14,1637921014645896,199.802,44.652961,10.863344,154.0,25.96,300,0,0,1,0
15,1637921014845912,200.016,44.652919,10.863373,153.9,26.21,300,0,0,1,0
16,1637921015045898,199.986,44.652876,10.863403,154.0,26.38,300,0,0,1,0
17,1637921015245903,200.005,44.652833,10.863432,153.8,26.56,300,0,0,1,0
18,1637921015445913,200.01,44.65279,10.863462,153.9,26.73,300,0,0,1,0
19,1637921015645881,199.968,44.652746,10.863492,154.0,26.95,300,0,0,1,0
20,1637921015845896,200.015,44.652702,10.863521,154.1,27.09,300,0,0,1,0
21,1637921016045879,199.983,44.652658,10.863551,154.3,27.32,300,0,0,1,0
22,1637921016245898,200.019,44.652613,10.863581,154.3,27.39,300,0,0,1,0
23,1637921016445885,199.987,44.652568,10.863611,154.5,27.58,300,0,0,1,0
24,1637921016646269,200.384,44.652523,10.863641,154.5,27.76,300,0,0,1,0
25,1637921016845887,199.618,44.652478,10.863671,154.8,27.9,300,0,0,1,0
26,1637921017045884,199.997,44.652432,10.863701,154.7,28.11,300,0,0,1,0
27,1637921017245895,200.011,44.652386,10.863731,155.0,28.23,300,0,0,1,0
28,1637921017445883,199.988,44.65234,10.863761,155.2,28.44,300,0,0,1,0
29,1637921017645890,200.007,44.652293,10.863791,155.3,28.45,300,0,0,1,0
30,1637921017845894,200.004,44.652246,10.863821,155.4,28.58,300,0,0,1,0
31,1637921018045899,200.005,44.6522,10.863851,155.6,28.38,300,0,0,1,0
32,1637921018245896,199.997,44.652154,10.86388,155.7,28.27,300,0,0,1,0
33,1637921018445887,199.991,44.652108,10.863909,155.9,28.21,300,0,0,1,0
34,1637921018645896,200.009,44.652062,10.863938,155.8,28.22,300,0,0,1,0
35,1637921018845884,199.988,44.652016,10.863968,155.7,28.21,300,0,0,1,0
36,1637921019045896,200.012,44.651969,10.863997,155.9,28.35,300,0,0,1,0
37,1637921019245879,199.983,44.651922,10.864027,155.8,28.38,300,0,0,1,0
38,1637921019445897,200.018,44.651875,10.864056,155.9,28.44,300,0,0,1,0
39,1637921019645880,199.983,44.651828,10.864085,156.1,28.51,300,0,0,1,0
40,1637921019845881,200.001,44.651781,10.864115,156.0,28.72,300,0,0,1,0
41,1637921020045889,200.008,44.651733,10.864145,156.0,28.86,300,0,0,1,0
42,1637921020245887,199.998,44.651686,10.864175,155.9,28.98,300,0,0,1,0
43,1637921020445886,199.999,44.651638,10.864205,156.0,29.07,300,0,0,1,0
44,1637921020645896,200.01,44.65159,10.864235,155.8,29.19,300,0,0,1,0
45,1637921020845878,199.982,44.651541,10.864266,155.9,29.44,300,0,0,1,0
46,1637921021045905,200.027,44.651493,10.864296,155.8,29.51,300,0,0,1,0
47,1637921021245890,199.985,44.651444,10.864326,156.0,29.58,300,0,0,1,0
48,1637921021445948,200.058,44.651395,10.864357,156.1,29.79,300,0,0,1,0
49,1637921021645896,199.948,44.651346,10.864387,156.2,29.88,300,0,0,1,0
50,1637921021845896,200.0,44.651297,10.864417,156.2,29.84,300,0,0,1,0
51,1637921022045899,200.003,44.651248,10.864448,156.2,29.81,300,0,0,1,0
52,1637921022245954,200.055,44.651199,10.864478,156.3,29.81,300,0,0,1,0
53,1637921022446161,200.207,44.65115,10.864508,156.3,29.74,300,0,0,1,0
54,1637921022645924,199.763,44.651101,10.864538,156.4,29.69,300,0,0,1,0
55,1637921022845974,200.05,44.651052,10.864567,156.5,29.7,300,0,0,1,0
56,1637921023045889,199.915,44.651003,10.864597,156.5,29.66,300,0,0,1,0
57,1637921023245936,200.047,44.650954,10.864627,156.5,29.69,300,0,0,1,0
58,1637921023445890,199.954,44.650905,10.864657,156.6,29.68,300,0,0,1,0
59,1637921023645938,200.048,44.650856,10.864687,156.6,29.74,300,0,0,1,0
60,1637921023845880,199.942,44.650806,10.864717,156.6,29.91,300,0,0,1,0
61,1637921024045886,200.006,44.650757,10.864747,156.5,29.94,300,0,0,1,0
62,1637921024245936,200.05,44.650707,10.864778,156.5,30.1,300,0,0,1,0
63,1637921024445896,199.96,44.650658,10.864808,156.7,30.08,300,0,0,1,0
64,1637921024645911,200.015,44.650608,10.864838,156.6,30.04,300,0,0,1,0
65,1637921024845893,199.982,44.650558,10.864868,156.6,30.09,300,0,0,1,0
66,1637921025045896,200.003,44.650509,10.864898,156.7,30.05,300,0,0,1,0
67,1637921025245942,200.046,44.650458,10.864928,156.8,30.18,300,0,0,1,0
68,1637921025445885,199.943,44.650408,10.864958,156.7,30.3,300,0,0,1,0
69,1637921025645896,200.011,44.650358,10.864988,156.8,30.36,300,0,0,1,0
70,1637921025845880,199.984,44.650307,10.865019,156.7,30.48,300,0,0,1,0
71,1637921026045897,200.017,44.650258,10.865049,156.6,30.43,300,0,0,1,0
72,1637921026245889,199.992,44.650207,10.86508,156.5,30.34,300,0,0,1,0
73,1637921026445907,200.018,44.650157,10.86511,156.5,30.34,300,0,0,1,0
74,1637921026645887,199.98,44.650107,10.865141,156.6,30.34,300,0,0,1,0
75,1637921026845884,199.997,44.650057,10.865171,156.6,30.4,300,0,0,1,0
76,1637921027045889,200.005,44.650007,10.865202,156.6,30.41,300,0,0,1,0
77,1637921027245880,199.991,44.649956,10.865232,156.6,30.49,300,0,0,1,0
78,1637921027445888,200.008,44.649906,10.865263,156.5,30.49,300,0,0,1,0
79,1637921027645893,200.005,44.649855,10.865293,156.6,30.57,300,0,0,1,0
80,1637921027845893,200.0,44.649804,10.865324,156.7,30.55,300,0,0,1,0
81,1637921028045893,200.0,44.649754,10.865355,156.5,30.58,300,0,0,1,0
82,1637921028245887,199.994,44.649704,10.865385,156.8,30.64,300,0,0,1,0
83,1637921028445892,200.005,44.649653,10.865416,156.7,30.58,300,0,0,1,0
84,1637921028645883,199.991,44.649603,10.865447,156.6,30.56,300,0,0,1,0
85,1637921028845894,200.011,44.649552,10.865477,156.6,30.68,300,0,0,1,0
86,1637921029045878,199.984,44.649501,10.865508,156.4,30.66,300,0,0,1,0
87,1637921029245893,200.015,44.649451,10.86554,156.3,30.61,300,0,0,1,0
88,1637921029445880,199.987,44.649401,10.865571,156.3,30.59,300,0,0,1,0
89,1637921029645881,200.001,44.64935,10.865602,156.1,30.61,300,0,0,1,0
90,1637921029845881,200.0,44.6493,10.865633,156.2,30.58,300,0,0,1,0
91,1637921030045882,200.001,44.649249,10.865664,156.1,30.59,300,0,0,1,0
92,1637921030245880,199.998,44.649199,10.865696,156.0,30.53,300,0,0,1,0
93,1637921030445938,200.058,44.649149,10.865727,156.1,30.57,300,0,0,1,0
94,1637921030645949,200.011,44.649098,10.865758,156.2,30.63,300,0,0,1,0
95,1637921030845887,199.938,44.649048,10.865789,156.1,30.66,300,0,0,1,0
96,1637921031045891,200.004,44.648997,10.86582,156.1,30.69,300,0,0,1,0
97,1637921031245901,200.01,44.648947,10.865852,156.1,30.69,300,0,0,1,0
98,1637921031446059,200.158,44.648896,10.865883,156.2,30.7,300,0,0,1,0
99,1637921031645897,199.838,44.648845,10.865914,156.2,30.73,300,0,0,1,0
100,1637921031845900,200.003,44.648795,10.865945,156.3,30.73,300,0,0,1,0
101,1637921032045904,200.004,44.648744,10.865977,156.4,30.79,300,0,0,1,0
102,1637921032246112,200.208,44.648693,10.866008,156.4,30.89,300,0,0,1,0
103,1637921032445881,199.769,44.648642,10.866039,156.3,30.85,300,0,0,1,0
104,1637921032645940,200.059,44.648591,10.86607,156.4,30.88,300,0,0,1,0
105,1637921032845880,199.94,44.64854,10.866102,156.5,30.97,300,0,0,1,0
106,1637921033045899,200.019,44.648488,10.866133,156.5,31.01,300,0,0,1,0
107,1637921033245914,200.015,44.648437,10.866164,156.6,31.03,300,0,0,1,0
108,1637921033445894,199.98,44.648386,10.866195,156.6,31.07,300,0,0,1,0
109,1637921033645881,199.987,44.648335,10.866226,156.6,31.05,300,0,0,1,0
110,1637921033845881,200.0,44.648283,10.866257,156.7,31.05,300,0,0,1,0
