latitude,longitude
44.617571,10.88718
44.617529,10.887256
44.617508,10.887293
44.617487,10.887332
44.617445,10.887408
44.617403,10.887484
44.617361,10.887562
44.61732,10.887639
44.617279,10.887717
44.617238,10.887795
44.617197,10.887874
44.617156,10.887953
44.617116,10.888032
44.617076,10.888111
44.617036,10.888191
44.616996,10.888272
44.616957,10.888352
44.616918,10.888433
44.616879,10.888515
44.616841,10.888597
44.616803,10.888679
44.616765,10.888761
44.616728,10.888844
44.616691,10.888927
44.616655,10.889011
44.616618,10.889094
44.616582,10.889177
44.616545,10.889261
44.616509,10.889345
44.616472,10.889429
44.616436,10.889513
44.6164,10.889597
44.616363,10.889681
44.616326,10.889765
44.61629,10.889849
44.616253,10.889933
44.616216,10.890017
44.61618,10.890101
44.616143,10.890186
44.616107,10.890269
44.61607,10.890353
44.616034,10.890437
44.615997,10.890521
44.615961,10.890604
44.615925,10.890687
44.615888,10.89077
44.615852,10.890853
44.615815,10.890936
44.615779,10.891019
44.615743,10.891102
44.615707,10.891185
44.615671,10.891268
44.615635,10.891351
44.615599,10.891434
44.615562,10.891517
44.615526,10.8916
44.61549,10.891682
44.615454,10.891765
44.615418,10.891848
44.615382,10.891931
44.615346,10.892014
44.61531,10.892096
44.615275,10.892178
44.61524,10.892261
44.615204,10.892343
44.615169,10.892426
44.615133,10.892508
44.615098,10.89259
44.615062,10.892672
44.615027,10.892754
44.614992,10.892836
44.614957,10.892918
44.614922,10.892999
44.614887,10.893081
44.614852,10.893163
44.614817,10.893244
44.614782,10.893326
44.614747,10.893407
44.614712,10.893488
44.614677,10.893569
44.614642,10.89365
44.614607,10.893731
44.614573,10.893812
44.614538,10.893892
44.614504,10.893974
44.614469,10.894054
44.614435,10.894135
44.6144,10.894216
44.614366,10.894297
44.614332,10.894377
44.614297,10.894458
44.614263,10.894539
44.614228,10.894619
44.614194,10.894699
44.614159,10.89478
44.614125,10.894861
44.61409,10.894943
44.614055,10.895024
44.61402,10.895106
44.613985,10.895188
44.613951,10.89527
44.613916,10.895351
44.613881,10.895433
44.613847,10.895514
44.613812,10.895595
44.613778,10.895676
44.613743,10.895758
44.613709,10.895838
44.613674,10.89592
44.613639,10.896001
44.613605,10.896083
44.613571,10.896164
44.613536,10.896246
44.613501,10.896328
44.613466,10.89641
44.613432,10.896492
44.613397,10.896574
44.613362,10.896657
44.613327,10.89674
44.613292,10.896822
44.613256,10.896905
44.613221,10.896987
44.613186,10.89707
44.61315,10.897153
44.613115,10.897237
44.61308,10.89732
44.613044,10.897404
44.613009,10.897487
44.612973,10.897571
44.612938,10.897655
44.612901,10.897739
44.612866,10.897823
44.612831,10.897906
44.612795,10.89799
44.612759,10.898074
44.612724,10.898157
44.612688,10.898241
44.612652,10.898325
44.612617,10.898409
44.612581,10.898493
44.612546,10.898576
44.61251,10.89866
44.612474,10.898744
44.612438,10.898828
44.612402,10.898912
44.612367,10.898996
44.612331,10.89908
44.612296,10.899165
44.612261,10.899249
44.612226,10.899334
44.612191,10.899418
44.612156,10.899503
44.612121,10.899587
44.612086,10.899672
44.612052,10.899757
44.612018,10.899842
44.611983,10.899927
44.611948,10.900011
44.611914,10.900097
44.611879,10.900181
44.611845,10.900267
44.611809,10.900352
44.611775,10.900437
44.61174,10.900521
44.611705,10.900606
44.61167,10.900691
44.611634,10.900776
44.611599,10.90086
44.611564,10.900944
44.611528,10.901029
44.611493,10.901113
44.611457,10.901198
44.611421,10.901282
44.611386,10.901366
44.61135,10.90145
44.611314,10.901534
44.611279,10.901618
44.611243,10.901703
44.611208,10.901787
44.611171,10.901872
44.611136,10.901955
44.6111,10.90204
44.611064,10.902124
44.611028,10.902208
44.610992,10.902293
44.610956,10.902377
44.61092,10.902461
44.610885,10.902545
44.610849,10.902629
44.610813,10.902713
44.610777,10.902798
44.610741,10.902882
44.610705,10.902965
44.610669,10.903049
44.610633,10.903133
44.610597,10.903217
44.610561,10.903301
44.610524,10.903385
44.610488,10.903468
44.610451,10.903553
44.610416,10.903636
44.610379,10.90372
44.610343,10.903804
44.610307,10.903887
44.610271,10.903971
44.610234,10.904055
44.610198,10.904138
44.610162,10.904222
44.610126,10.904306
44.610089,10.90439
44.610053,10.904474
44.610017,10.904557
44.609981,10.90464
44.609944,10.904725
44.609908,10.904808
44.609872,10.904892
44.609836,10.904976
44.6098,10.90506
44.609763,10.905143
44.609727,10.905228
44.609691,10.905311
44.609655,10.905395
44.60962,10.905478
44.609583,10.905562
44.609547,10.905646
44.609511,10.90573
44.609476,10.905813
44.60944,10.905897
44.609404,10.905981
44.609368,10.906064
44.609332,10.906147
44.609297,10.906231
44.609261,10.906313
44.609225,10.906397
44.609189,10.90648
44.609154,10.906563
44.609118,10.906646
44.609082,10.906731
44.609046,10.906814
44.60901,10.906898
44.608975,10.906981
44.608938,10.907066
44.608903,10.907149
44.608867,10.907232
44.608832,10.907317
44.608795,10.907401
44.608759,10.907485
44.608723,10.907568
44.608688,10.907652
44.608651,10.907736
44.608615,10.90782
44.608579,10.907904
44.608543,10.907987
44.608507,10.908071
44.608471,10.908154
44.608435,10.908238
44.608398,10.908322
44.608363,10.908406
44.608326,10.90849
44.60829,10.908574
44.608254,10.908657
44.608218,10.908741
44.608181,10.908825
44.608145,10.908908
44.608109,10.908991
44.608073,10.909075
44.608037,10.909159
44.608,10.909243
44.607964,10.909326
44.607928,10.909409
44.607892,10.909494
44.607856,10.909577
44.60782,10.909661
44.607784,10.909744
44.607748,10.909827
44.607712,10.90991
44.607676,10.909993
44.60764,10.910077
44.607604,10.91016
44.607568,10.910243
44.607533,10.910326
44.607497,10.910408
44.607461,10.910491
44.607425,10.910574
44.60739,10.910657
44.607354,10.910739
44.607319,10.910823
44.607284,10.910906
44.607249,10.910988
44.607215,10.911072
44.60718,10.911155
44.607145,10.911238
44.607111,10.911321
44.607077,10.911404
44.607043,10.911488
44.607009,10.91157
44.606974,10.911654
44.60694,10.911737
44.606906,10.91182
44.606871,10.911903
44.606837,10.911985
44.606803,10.912067
44.606769,10.912149
44.606735,10.912231
44.6067,10.912314
44.606665,10.912395
44.606631,10.912477
44.606597,10.912559
44.606562,10.912641
44.606528,10.912723
44.606494,10.912804
44.606459,10.912885
44.606425,10.912967
44.60639,10.913049
44.606356,10.91313
44.606321,10.91321
44.606287,10.913292
44.606252,10.913373
44.606217,10.913454
44.606183,10.913535
44.606149,10.913615
44.606114,10.913696
44.60608,10.913777
44.606045,10.913857
44.60601,10.913937
44.605976,10.914018
44.605941,10.914098
44.605907,10.914178
44.605872,10.914258
44.605837,10.914339
44.605802,10.914419
44.605767,10.914499
44.605732,10.914579
44.605697,10.914659
44.605663,10.914739
44.605628,10.914819
44.605593,10.914899
44.605558,10.914979
44.605524,10.915059
44.605489,10.915139
44.605454,10.915219
44.605419,10.915299
44.605385,10.915379
44.60535,10.915459
44.605315,10.915538
44.60528,10.915618
44.605245,10.915698
44.60521,10.915778
44.605176,10.915857
44.605141,10.915937
44.605106,10.916018
44.605071,10.916098
44.605036,10.916179
44.605001,10.916261
44.604967,10.916341
44.604932,10.916423
44.604897,10.916505
44.604862,10.916587
44.604827,10.916669
44.604792,10.916751
44.604757,10.916833
44.604722,10.916915
44.604687,10.916997
44.604652,10.91708
44.604617,10.917162
44.604582,10.917245
44.604547,10.917327
44.604511,10.91741
44.604476,10.917492
44.604441,10.917574
44.604406,10.917656
44.604371,10.917738
44.604336,10.91782
44.604301,10.917902
44.604266,10.917985
44.604231,10.918067
44.604196,10.918149
44.604161,10.918231
44.604126,10.918312
44.604091,10.918394
44.604056,10.918475
44.604021,10.918557
44.603986,10.918639
44.603951,10.91872
44.603916,10.918802
44.603881,10.918882
44.603846,10.918964
44.603811,10.919045
44.603776,10.919126
44.603741,10.919206
44.603706,10.919287
44.60367,10.919368
44.603636,10.919449
44.603601,10.919529
44.603566,10.91961
44.603532,10.91969
44.603497,10.919771
44.603463,10.919851
44.603428,10.919931
44.603394,10.920011
44.603359,10.920091
44.603325,10.920171
44.60329,10.92025
44.603255,10.92033
44.603221,10.920409
44.603186,10.920488
44.603151,10.920567
44.603117,10.920646
44.603082,10.920726
44.603048,10.920804
44.603014,10.920883
44.60298,10.920962
44.602945,10.921041
44.602912,10.92112
44.602878,10.921199
44.602844,10.921277
44.60281,10.921356
44.602777,10.921435
44.602743,10.921514
44.60271,10.921592
44.602676,10.921671
44.602643,10.921749
44.60261,10.921827
44.602576,10.921906
44.602543,10.921984
44.602509,10.922062
44.602476,10.92214
44.602443,10.922219
44.602409,10.922299
44.602375,10.922377
44.602342,10.922456
44.602308,10.922535
44.602274,10.922614
44.602241,10.922692
44.602207,10.922771
44.602174,10.922849
44.60214,10.922927
44.602108,10.923004
44.602075,10.923081
44.602042,10.923158
44.602009,10.923235
44.601976,10.923312
44.601944,10.923388
44.601911,10.923464
44.601879,10.92354
44.601846,10.923615
44.601814,10.92369
44.601781,10.923766
44.601748,10.923842
44.601716,10.923917
44.601684,10.923992
44.601651,10.924067
44.60162,10.924142
44.601587,10.924217
44.601555,10.924292
44.601523,10.924368
44.601491,10.924443
44.601459,10.924519
44.601426,10.924595
44.601394,10.92467
44.601362,10.924745
44.60133,10.924821
44.601297,10.924897
44.601265,10.924973
44.601233,10.925049
44.601201,10.925125
44.601168,10.925201
44.601136,10.925277
44.601103,10.925353
44.601071,10.925429
44.601038,10.925505
44.601006,10.92558
44.600974,10.925656
44.600942,10.925732
44.60091,10.925807
44.600878,10.925882
44.600846,10.925958
44.600814,10.926032
44.600782,10.926107
44.60075,10.926181
44.600719,10.926255
44.600687,10.926329
44.600655,10.926403
44.600624,10.926476
44.600592,10.926549
44.600561,10.926622
44.60053,10.926695
44.600499,10.926767
44.600468,10.92684
44.600438,10.926911
44.600407,10.926983
44.600376,10.927055
44.600346,10.927127
44.600316,10.927198
44.600285,10.927268
44.600255,10.92734
44.600225,10.92741
44.600195,10.92748
44.600165,10.92755
44.600135,10.92762
44.600106,10.92769
44.600076,10.92776
44.600047,10.927829
44.600017,10.927898
44.599988,10.927967
44.599958,10.928036
44.599929,10.928104
44.5999,10.928172
44.59987,10.928239
44.599841,10.928307
44.599812,10.928375
44.599782,10.928443
44.599753,10.928511
44.599724,10.92858
44.599694,10.928648
44.599664,10.928717
44.599634,10.928787
44.599605,10.928856
44.599575,10.928927
44.599543,10.928997
44.599513,10.929067
44.599483,10.929138
44.599454,10.92921
44.599424,10.929282
44.599394,10.929354
44.599363,10.929427
44.599333,10.929499
44.599303,10.929573
44.599273,10.929647
44.599243,10.929721
44.599213,10.929796
44.599184,10.929871
44.599154,10.929946
44.599124,10.930021
44.599093,10.930097
44.599063,10.930173
44.599032,10.93025
44.599001,10.930325
44.59897,10.930402
44.598939,10.930479
44.598908,10.930555
44.598876,10.930633
44.598845,10.93071
44.598813,10.930788
44.598781,10.930865
44.598749,10.930943
44.598717,10.931021
44.598685,10.931099
44.598652,10.931178
44.598619,10.931257
44.598587,10.931335
44.598553,10.931414
44.59852,10.931493
44.598487,10.931573
44.598454,10.931651
44.598419,10.931731
44.598386,10.931811
44.598351,10.931891
44.598317,10.93197
44.598283,10.93205
44.598248,10.93213
44.598213,10.93221
44.598179,10.93229
44.598144,10.932371
44.598109,10.932451
44.598074,10.932531
44.598039,10.932612
44.598004,10.932692
44.597969,10.932772
44.597934,10.932852
44.5979,10.932932
44.597865,10.933012
44.59783,10.933091
44.597795,10.93317
44.597761,10.93325
44.597726,10.933329
44.597691,10.933408
44.597657,10.933488
44.597622,10.933567
44.597588,10.933645
44.597553,10.933724
44.597519,10.933803
44.597485,10.933881
44.597451,10.933959
44.597416,10.934038
44.597382,10.934116
44.597348,10.934193
44.597314,10.934271
44.59728,10.934349
44.597246,10.934426
44.597212,10.934504
44.597178,10.934581
44.597144,10.934658
44.59711,10.934734
44.597077,10.934811
44.597043,10.934887
44.59701,10.934964
44.596976,10.93504
44.596943,10.935116
44.59691,10.935192
44.596877,10.935268
44.596843,10.935344
44.59681,10.935421
44.596777,10.935497
44.596744,10.935573
44.59671,10.93565
44.596677,10.935727
44.596644,10.935804
44.596611,10.93588
44.596578,10.935956
44.596545,10.936033
44.596512,10.936109
44.596479,10.936185
44.596446,10.936262
44.596413,10.936338
44.59638,10.936414
44.596348,10.93649
44.596315,10.936567
44.596283,10.936642
44.59625,10.936718
44.596218,10.936794
44.596185,10.93687
44.596153,10.936946
44.596121,10.937021
44.596089,10.937096
44.596057,10.937171
44.596025,10.937246
44.595993,10.93732
44.595962,10.937394
44.59593,10.937468
44.595898,10.937542
44.595866,10.937616
44.595834,10.93769
44.595803,10.937764
44.595771,10.937839
44.59574,10.937912
44.595708,10.937986
44.595677,10.93806
44.595645,10.938133
44.595614,10.938206
44.595582,10.938279
44.595551,10.938352
44.59552,10.938425
44.595489,10.938498
44.595458,10.93857
44.595427,10.938643
44.595395,10.938716
44.595364,10.938789
44.595333,10.938862
44.595302,10.938935
44.59527,10.939008
44.595239,10.939081
44.595208,10.939154
44.595177,10.939227
44.595146,10.939301
44.595115,10.939374
44.595084,10.939448
44.595053,10.939521
44.595022,10.939595
44.594991,10.939668
44.59496,10.939742
44.594929,10.939816
44.594899,10.93989
44.594867,10.939964
44.594837,10.940038
44.594806,10.940112
44.594775,10.940186
44.594744,10.94026
44.594712,10.940335
44.594681,10.940409
44.59465,10.940483
44.594619,10.940558
44.594587,10.940632
44.594556,10.940707
44.594524,10.940782
44.594493,10.940857
44.594461,10.940931
44.594429,10.941007
44.594397,10.941082
44.594366,10.941157
44.594334,10.941232
44.594301,10.941307
44.59427,10.941382
44.594238,10.941457
44.594205,10.941532
44.594173,10.941608
44.594141,10.941683
44.594109,10.941758
44.594076,10.941834
44.594044,10.94191
44.594012,10.941986
44.593979,10.942061
44.593947,10.942137
44.593915,10.942212
44.593882,10.942288
44.59385,10.942363
44.593817,10.942439
44.593785,10.942514
44.593753,10.942589
44.593721,10.942664
44.593688,10.942739
44.593656,10.942815
44.593624,10.94289
44.593592,10.942965
44.59356,10.943039
