seq_num,timestamp,Tgen,latitude,longitude,heading,velocity,size,flag_speed,flag_heading,flag_distance,flag_timeout
0,1637920138186212,200.045,44.579575,10.978963,287.0,20.84,300,0,0,1,0
1,1637920138386169,199.957,44.579587,10.978912,287.7,21.21,300,0,0,1,0
2,1637920138586204,200.035,44.579599,10.97886,287.8,21.5,300,0,0,1,0
3,1637920138786137,199.933,44.579611,10.978809,287.8,21.65,300,0,0,1,0
4,1637920138986171,200.034,44.579623,10.978756,288.1,21.84,300,0,0,1,0
5,1637920139186190,200.019,44.579635,10.978704,288.4,22.02,300,0,0,1,0
6,1637920139386177,199.987,44.579649,10.97865,288.7,22.33,300,0,0,1,0
7,1637920139586253,200.076,44.579661,10.978596,288.7,22.56,300,0,0,1,0
8,1637920139786181,199.928,44.579675,10.978542,288.9,22.7,300,0,0,1,0
9,1637920139986205,200.024,44.579688,10.978487,289.0,22.9,300,0,0,1,0
10,1637920140186178,199.973,44.579701,10.978434,289.2,22.8,300,0,0,1,0
11,1637920140386184,200.006,44.579715,10.978378,289.1,22.99,300,0,0,1,0
12,1637920140586195,200.011,44.579728,10.978324,289.2,22.99,300,0,0,1,0
13,1637920140786174,199.979,44.579743,10.97827,289.7,23.0,300,0,0,1,0
14,1637920140986163,199.989,44.579757,10.978217,290.0,22.89,300,0,0,1,0
15,1637920141186203,200.04,44.57977,10.978163,289.5,22.68,300,0,0,1,0
16,1637920141386160,199.957,44.579784,10.97811,290.5,22.57,300,0,0,1,0
17,1637920141586201,200.041,44.579798,10.978055,289.5,22.7,300,0,0,1,0
18,1637920141786186,199.985,44.579811,10.978001,289.5,22.96,300,0,0,1,0
19,1637920141986204,200.018,44.579826,10.97795,290.3,22.31,300,1,0,1,0
20,1637920142186175,199.971,44.57984,10.977894,290.4,23.02,300,1,0,1,0
21,1637920142386198,200.023,44.579856,10.97784,292.6,23.21,300,0,0,1,0
22,1637920142586167,199.969,44.579868,10.977783,289.5,23.3,300,0,0,1,0
23,1637920142786199,200.032,44.579882,10.977727,289.6,23.41,300,0,0,1,0
24,1637920142986171,199.972,44.579897,10.977671,289.6,23.59,300,0,0,1,0
25,1637920143086223,100.052,44.579907,10.977642,292.2,24.13,300,1,0,0,0
26,1637920143286182,199.959,44.57992,10.977584,289.5,24.2,300,0,0,1,0
27,1637920143486219,200.037,44.579935,10.977528,290.0,24.22,300,0,0,1,0
28,1637920143686182,199.963,44.57995,10.977471,290.2,24.2,300,0,0,1,0
29,1637920143886140,199.958,44.579965,10.977412,289.9,24.65,300,0,0,1,0
30,1637920144086187,200.047,44.57998,10.977354,289.7,24.75,300,0,0,1,0
31,1637920144286139,199.952,44.579995,10.977295,289.8,24.84,300,0,0,1,0
32,1637920144486199,200.06,44.580011,10.977235,289.9,25.03,300,0,0,1,0
33,1637920144686143,199.944,44.580026,10.977176,289.9,25.12,300,0,0,1,0
34,1637920144886194,200.051,44.580042,10.977116,290.0,25.22,300,0,0,1,0
35,1637920145086184,199.99,44.580058,10.977056,290.2,25.52,300,0,0,1,0
36,1637920145286175,199.991,44.580073,10.976996,290.2,25.56,300,0,0,1,0
37,1637920145486168,199.993,44.580089,10.976935,290.1,25.74,300,0,0,1,0
38,1637920145686186,200.018,44.580106,10.976874,290.3,25.89,300,0,0,1,0
39,1637920145886171,199.985,44.580122,10.976812,290.4,26.01,300,0,0,1,0
40,1637920146086150,199.979,44.580138,10.976751,290.3,26.14,300,0,0,1,0
41,1637920146286194,200.044,44.580155,10.976689,290.4,26.21,300,0,0,1,0
42,1637920146486198,200.004,44.580171,10.976628,290.4,26.18,300,0,0,1,0
43,1637920146686185,199.987,44.580188,10.976566,290.5,26.22,300,0,0,1,0
44,1637920146886162,199.977,44.580204,10.976504,290.4,26.28,300,0,0,1,0
45,1637920147086144,199.982,44.580221,10.976442,290.5,26.35,300,0,0,1,0
46,1637920147286203,200.059,44.580237,10.976379,290.5,26.35,300,0,0,1,0
47,1637920147486184,199.981,44.580254,10.976317,290.2,26.46,300,0,0,1,0
48,1637920147686196,200.012,44.580271,10.976254,290.3,26.58,300,0,0,1,0
49,1637920147886179,199.983,44.580287,10.976191,290.3,26.71,300,0,0,1,0
50,1637920148086186,200.007,44.580304,10.976128,290.0,26.71,300,0,0,1,0
51,1637920148286184,199.998,44.58032,10.976063,290.2,26.9,300,0,0,1,0
52,1637920148486180,199.996,44.580337,10.976,290.1,26.93,300,0,0,1,0
53,1637920148686196,200.016,44.580354,10.975936,290.2,27.12,300,0,0,1,0
54,1637920148886183,199.987,44.580371,10.975872,290.2,27.1,300,0,0,1,0
55,1637920149086176,199.993,44.580388,10.975808,290.3,27.15,300,0,0,1,0
56,1637920149286185,200.009,44.580405,10.975743,290.2,27.24,300,0,0,1,0
57,1637920149486235,200.05,44.580422,10.975679,290.4,27.27,300,0,0,1,0
