seq_num,timestamp,TgenCAM,latitude,longitude,heading,velocity,size,trig_vel,trig_head,trig_distance,trig_timeout
0,1636019538159049,0.000000,0.000000,137071.000000,-0.000000,0.000000,287,0,0,1,0
1,1636019538209135,50.086000,44.653079,10.868100,-0.000000,0.000000,187,0,0,1,0
2,1636019538259117,49.982000,44.653079,10.868100,-0.000000,0.000000,187,0,0,1,0
3,1636019538309116,49.999000,44.653079,10.868100,-0.000000,0.000000,187,0,0,1,0
4,1636019538359119,50.003000,44.653079,10.868100,-0.000000,0.000000,187,0,0,1,0
5,1636019538409115,49.996000,44.653079,10.868100,-0.000000,0.000000,287,0,0,1,0
6,1636019538459341,50.226000,44.653079,10.868100,-0.000000,0.000000,187,0,0,1,0
7,1636019538510465,51.124000,44.653079,10.868100,-0.000000,0.000000,187,0,0,1,0
8,1636019538559121,48.656000,44.653079,10.868100,-0.000000,0.000000,187,0,0,1,0
9,1636019538609142,50.021000,44.653079,10.868100,-0.000000,0.000000,187,0,0,1,0
10,1636019538659220,50.078000,44.653079,10.868100,-0.000000,0.000000,287,0,0,1,0
11,1636019538709116,49.896000,44.653079,10.868100,-0.000000,0.000000,187,0,0,1,0
12,1636019538759117,50.001000,44.653079,10.868100,-0.000000,0.000000,187,0,0,1,0
13,1636019538809128,50.011000,44.653079,10.868100,-0.000000,0.000000,187,0,0,1,0
14,1636019538859133,50.005000,44.653079,10.868100,-0.000000,0.000000,187,0,0,1,0
15,1636019538909136,50.003000,44.653079,10.868100,-0.000000,0.000000,287,0,0,1,0
16,1636019538959119,49.983000,44.653079,10.868100,-0.000000,0.000000,187,0,0,1,0
17,1636019539015759,56.640000,44.653079,10.868100,-0.000000,0.000000,187,0,0,1,0
18,1636019539059105,43.346000,44.653079,10.868100,-0.000000,0.000000,187,0,0,1,0
19,1636019539109126,50.021000,44.653079,10.868100,-0.000000,0.000000,187,0,0,1,0
20,1636019539161208,52.082000,44.653079,10.868100,-0.000000,0.000000,287,0,0,1,0
21,1636019539209124,47.916000,44.653079,10.868100,-0.000000,0.000000,187,0,0,1,0
22,1636019539259109,49.985000,44.653079,10.868100,-0.000000,0.000000,187,0,0,1,0
23,1636019539309132,50.023000,44.653079,10.868100,-0.000000,0.000000,187,0,0,1,0
24,1636019539359112,49.980000,44.653079,10.868100,-0.000000,0.000000,187,0,0,1,0
25,1636019539409119,50.007000,44.653079,10.868100,-0.000000,0.000000,287,0,0,1,0
26,1636019539459107,49.988000,44.653079,10.868100,-0.000000,0.000000,187,0,0,1,0
27,1636019539509126,50.019000,44.653079,10.868100,-0.000000,0.000000,187,0,0,1,0
28,1636019539559138,50.012000,44.653079,10.868100,-0.000000,0.000000,187,0,0,1,0
29,1636019539609124,49.986000,44.653079,10.868100,-0.000000,0.000000,187,0,0,1,0
30,1636019539659119,49.995000,44.653079,10.868100,-0.000000,0.000000,287,0,0,1,0
31,1636019539709116,49.997000,44.653079,10.868100,-0.000000,0.000000,187,0,0,1,0
32,1636019539759120,50.004000,44.653079,10.868100,-0.000000,0.000000,187,0,0,1,0
33,1636019539809156,50.036000,44.653079,10.868100,-0.000000,0.000000,187,0,0,1,0
34,1636019539859117,49.961000,44.653079,10.868100,-0.000000,0.000000,187,0,0,1,0
35,1636019539909142,50.025000,44.653079,10.868100,-0.000000,0.000000,287,0,0,1,0
36,1636019539959114,49.972000,44.653079,10.868100,-0.000000,0.000000,187,0,0,1,0
37,1636019540016827,57.713000,44.653079,10.868100,-0.000000,0.000000,187,0,0,1,0
38,1636019540059076,42.249000,44.653079,10.868100,-0.000000,0.000000,187,0,0,1,0
39,1636019540109408,50.332000,44.653079,10.868100,-0.000000,0.000000,187,0,0,1,0
40,1636019540159116,49.708000,44.653079,10.868100,-0.000000,0.000000,287,0,0,1,0
41,1636019540209348,50.232000,44.653079,10.868100,-0.000000,0.000000,187,0,0,1,0
42,1636019540259128,49.780000,44.653079,10.868100,-0.000000,0.000000,187,0,0,1,0
43,1636019540309417,50.289000,44.653079,10.868100,-0.000000,0.000000,187,0,0,1,0
44,1636019540359121,49.704000,44.653079,10.868100,-0.000000,0.000000,187,0,0,1,0
45,1636019540409833,50.712000,44.653079,10.868100,-0.000000,0.000000,287,0,0,1,0
46,1636019540459304,49.471000,44.653079,10.868100,-0.000000,0.000000,187,0,0,1,0
47,1636019540509241,49.937000,44.653079,10.868100,-0.000000,0.000000,187,0,0,1,0
48,1636019540559120,49.879000,44.653079,10.868100,-0.000000,0.000000,187,0,0,1,0
49,1636019540609533,50.413000,44.653079,10.868100,-0.000000,0.000000,187,0,0,1,0
50,1636019540659117,49.584000,44.653079,10.868100,-0.000000,0.000000,287,0,0,1,0
51,1636019540709126,50.009000,44.653079,10.868100,-0.000000,0.000000,187,0,0,1,0
