rx_timestamp,rx_latitude,rx_longitude,rx_altitude,rx_heading,rx_velocity,distance,latency,per_ue_loss_pct,ipg,tx_seq_num,tx_timestamp,tx_latitude,tx_longitude,tx_altitude,tx_heading,tx_velocity,time_confidence,time_uncertainty,position_confidence,dd
1654093059191202,44.640505,10.931439,81.827393, ,0.000000, ,20.303000,     0.0,  0.00,0,1654093059170899, , , , , , , , ,
1654093059292839,44.640505,10.931439,81.827393, ,0.000000,15.695816,21.859000,     0.0,101.64,1,1654093059270980,44.640615,10.931563,54.708000, ,0.000000,
1654093059391746,44.640505,10.931439,81.827393, ,0.000000,15.696686,20.758000,     0.0, 98.91,2,1654093059370988,44.640615,10.931563,54.708000, ,0.000000,
1654093059508072,44.640505,10.931439,81.827393, ,0.000000,15.696686,37.079000,     0.0,116.33,3,1654093059470993,44.640615,10.931563,54.708000, ,0.000000,
1654093059591746,44.640505,10.931439,81.827393, ,0.000000,15.696686,20.730000,     0.0, 83.67,4,1654093059571016,44.640615,10.931563,54.708000, ,0.000000,
1654093059691658,44.640505,10.931439,81.827393, ,0.000000,15.696193,20.698000,     0.0, 99.91,5,1654093059670960,44.640615,10.931563,54.709000, ,0.000000,
1654093059792811,44.640505,10.931439,81.827332, ,0.000000,15.696193,21.836000,     0.0,101.15,6,1654093059770975,44.640615,10.931563,54.709000, ,0.000000,
1654093059891857,44.640505,10.931439,81.827332, ,0.000000,15.696193,20.896000,     0.0, 99.05,7,1654093059870961,44.640615,10.931563,54.709000, ,0.000000,
1654093059991849,44.640505,10.931439,81.827332, ,0.000000,15.696193,20.845000,     0.0, 99.99,8,1654093059971004,44.640615,10.931563,54.709000, ,0.000000,
1654093060093100,44.640505,10.931439,81.827332, ,0.000000,15.696193,22.173000,     0.0,101.25,9,1654093060070927,44.640615,10.931563,54.709000, ,0.000000,
1654093060192132,44.640505,10.931439,81.879089, ,0.000000,15.731220,21.139000,     0.0, 99.03,10,1654093060170993,44.640615,10.931563,54.722000, ,0.000000,
1654093060291611,44.640505,10.931439,81.879089, ,0.000000,15.731220,20.649000,     0.0, 99.48,11,1654093060270962,44.640615,10.931563,54.722000, ,0.000000,
1654093060392071,44.640505,10.931439,81.879089, ,0.000000,15.731220,21.096000,     0.0,100.46,12,1654093060370975,44.640615,10.931563,54.722000, ,0.000000,
1654093060491718,44.640505,10.931439,81.879089, ,0.000000,15.731220,20.730000,     0.0, 99.65,13,1654093060470988,44.640615,10.931563,54.722000, ,0.000000,
1654093060592436,44.640505,10.931439,81.879089, ,0.000000,15.731220,21.473000,     0.0,100.72,14,1654093060570963,44.640615,10.931563,54.722000, ,0.000000,
1654093060691663,44.640505,10.931439,81.879089, ,0.000000,15.730726,20.693000,     0.0, 99.23,15,1654093060670970,44.640615,10.931563,54.722000, ,0.000000,
1654093060785511,44.640505,10.931439,81.879089, ,0.000000,15.730726,14.542000,     0.0, 93.85,16,1654093060770969,44.640615,10.931563,54.722000, ,0.000000,
1654093060889442,44.640505,10.931439,81.879089, ,0.000000,15.730726,18.442000,     0.0,103.93,17,1654093060871000,44.640615,10.931563,54.722000, ,0.000000,
1654093060984941,44.640505,10.931439,81.879089, ,0.000000,15.731596,13.980000,     0.0, 95.50,18,1654093060970961,44.640615,10.931563,54.722000, ,0.000000,
1654093061084416,44.640505,10.931439,81.879028, ,0.000000,15.731103,13.487000,     0.0, 99.47,19,1654093061070929,44.640615,10.931563,54.722000, ,0.000000,
1654093061185381,44.640505,10.931439,81.921387, ,0.000000,15.762419,13.793000,     0.0,100.97,20,1654093061171588,44.640615,10.931563,54.739000, ,0.000000,
1654093061285520,44.640505,10.931439,81.921387, ,0.000000,15.762419,14.556000,     0.0,100.14,21,1654093061270964,44.640615,10.931563,54.739000, ,0.000000,
1654093061385687,44.640505,10.931439,81.921387, ,0.000000,15.761926,14.724000,     0.0,100.17,22,1654093061370963,44.640615,10.931563,54.739000, ,0.000000,
1654093061486163,44.640505,10.931439,81.921387, ,0.000000,15.761926,15.193000,     0.0,100.48,23,1654093061470970,44.640615,10.931563,54.739000, ,0.000000,
1654093061586407,44.640505,10.931439,81.921387, ,0.000000,15.761926,15.404000,     0.0,100.24,24,1654093061571003,44.640615,10.931563,54.739000, ,0.000000,
1654093061684523,44.640505,10.931439,81.921387, ,0.000000,15.761926,13.559000,     0.0, 98.12,25,1654093061670964,44.640615,10.931563,54.739000, ,0.000000,
1654093061785771,44.640505,10.931439,81.921387, ,0.000000,15.761926,14.808000,     0.0,101.25,26,1654093061770963,44.640615,10.931563,54.739000, ,0.000000,
1654093061886363,44.640505,10.931439,81.921387, ,0.000000,15.761432,15.394000,     0.0,100.59,27,1654093061870969,44.640615,10.931563,54.739000, ,0.000000,
1654093061985444,44.640505,10.931439,81.921387, ,0.000000,15.761432,14.474000,     0.0, 99.08,28,1654093061970970,44.640615,10.931563,54.739000, ,0.000000,
1654093062085373,44.640505,10.931439,81.921387, ,0.000000,15.761432,14.445000,     0.0, 99.93,29,1654093062070928,44.640615,10.931563,54.739000, ,0.000000,
1654093062186124,44.640504,10.931438,81.966553, ,0.000000,15.758309,15.156000,     0.0,100.75,30,1654093062170968,44.640615,10.931563,54.767000, ,0.000000,
1654093062284170,44.640504,10.931438,81.966553, ,0.000000,15.758309,13.157000,     0.0, 98.05,31,1654093062271013,44.640615,10.931563,54.767000, ,0.000000,
1654093062390391,44.640504,10.931438,81.966553, ,0.000000,15.758309,19.419000,     0.0,106.22,32,1654093062370972,44.640615,10.931563,54.767000, ,0.000000,
1654093062485377,44.640504,10.931438,81.966553, ,0.000000,15.757815,14.413000,     0.0, 94.99,33,1654093062470964,44.640615,10.931563,54.767000, ,0.000000,
1654093062585184,44.640504,10.931438,81.966553, ,0.000000,15.757815,14.215000,     0.0, 99.81,34,1654093062570969,44.640615,10.931563,54.767000, ,0.000000,
1654093062686280,44.640504,10.931438,81.966492, ,0.000000,15.757815,15.314000,     0.0,101.10,35,1654093062670966,44.640615,10.931563,54.767000, ,0.000000,
1654093062786225,44.640504,10.931438,81.966492, ,0.000000,15.757815,15.256000,     0.0, 99.94,36,1654093062770969,44.640615,10.931563,54.767000, ,0.000000,
1654093062885128,44.640504,10.931438,81.966492, ,0.000000,15.757815,14.165000,     0.0, 98.90,37,1654093062870963,44.640615,10.931563,54.767000, ,0.000000,
1654093062985640,44.640504,10.931438,81.966492, ,0.000000,15.757815,14.647000,     0.0,100.51,38,1654093062970993,44.640615,10.931563,54.767000, ,0.000000,
1654093063084424,44.640504,10.931438,81.966492, ,0.000000,15.757322,13.496000,     0.0, 98.78,39,1654093063070928,44.640615,10.931563,54.767000, ,0.000000,
1654093063184754,44.640504,10.931438,82.006653, ,0.000000,15.700127,13.783000,     0.0,100.33,40,1654093063170971,44.640615,10.931561,55.592000, ,0.000000,
1654093063289381,44.640504,10.931438,82.006653, ,0.000000,15.670481,18.417000,     0.0,104.63,41,1654093063270964,44.640615,10.931561,55.634000, ,0.000000,
1654093063385271,44.640504,10.931438,82.006653, ,0.000000,15.649162,14.302000,     0.0, 95.89,42,1654093063370969,44.640615,10.931561,55.656000, ,0.000000,
1654093063485760,44.640504,10.931438,82.006653, ,0.000000,15.671445,14.792000,     0.0,100.49,43,1654093063470968,44.640615,10.931561,55.652000, ,0.000000,
1654093063585147,44.640504,10.931438,82.006653, ,0.000000,15.671719,14.179000,     0.0, 99.39,44,1654093063570968,44.640615,10.931561,55.630000, ,0.000000,
1654093063684808,44.640504,10.931438,82.006653, ,0.000000,15.666818,13.838000,     0.0, 99.66,45,1654093063670970,44.640615,10.931561,55.649000, ,0.000000,
1654093063784612,44.640504,10.931438,82.006653, ,0.000000,15.624733,13.646000,     0.0, 99.80,46,1654093063770966,44.640615,10.931560,55.674000,224.500000,0.180000,
1654093063884873,44.640504,10.931438,82.006653, ,0.000000,15.609143,13.901000,     0.0,100.26,47,1654093063870972,44.640615,10.931560,55.686000,224.500000,0.170000,
1654093063985190,44.640504,10.931438,82.006653, ,0.000000,15.593277,14.220000,     0.0,100.32,48,1654093063970970,44.640614,10.931560,55.694000,220.900000,0.160000,
1654093064086670,44.640504,10.931438,82.006653, ,0.000000,15.653717,15.728000,     0.0,101.48,49,1654093064070942,44.640615,10.931560,55.689000, ,0.000000,
1654093064183501,44.640504,10.931438,82.053650, ,0.000000,15.505276,12.526000,     0.0, 96.83,50,1654093064170975,44.640614,10.931559,56.258000, ,0.000000,
1654093064284794,44.640504,10.931438,82.053650, ,0.000000,15.505276,13.827000,     0.0,101.29,51,1654093064270967,44.640614,10.931559,56.258000, ,0.000000,
1654093064383667,44.640504,10.931438,82.053650, ,0.000000,15.505276,12.677000,     0.0, 98.87,52,1654093064370990,44.640614,10.931559,56.258000, ,0.000000,
1654093064485076,44.640504,10.931438,82.053589, ,0.000000,15.505276,14.108000,     0.0,101.41,53,1654093064470968,44.640614,10.931559,56.258000, ,0.000000,
1654093064583906,44.640504,10.931438,82.053589, ,0.000000,15.505276,12.945000,     0.0, 98.83,54,1654093064570961,44.640614,10.931559,56.258000, ,0.000000,
1654093064683272,44.640504,10.931438,82.053589, ,0.000000,15.505276,12.301000,     0.0, 99.37,55,1654093064670971,44.640614,10.931559,56.258000, ,0.000000,
1654093064797095,44.640504,10.931438,82.053589, ,0.000000,15.505764,26.133000,     0.0,113.82,56,1654093064770962,44.640614,10.931559,56.258000, ,0.000000,
1654093064885053,44.640504,10.931438,82.053589, ,0.000000,15.505764,14.088000,     0.0, 87.96,57,1654093064870965,44.640614,10.931559,56.258000, ,0.000000,
1654093064985363,44.640504,10.931438,82.053589, ,0.000000,15.505764,14.399000,     0.0,100.31,58,1654093064970964,44.640614,10.931559,56.258000, ,0.000000,
1654093065084193,44.640504,10.931438,82.053589, ,0.000000,15.505764,13.263000,     0.0, 98.83,59,1654093065070930,44.640614,10.931559,56.258000, ,0.000000,
1654093065184291,44.640504,10.931438,82.089661, ,0.000000,15.402894,13.188000,     0.0,100.10,60,1654093065171103,44.640613,10.931559,56.633000, ,0.000000,
1654093065284994,44.640504,10.931438,82.089661, ,0.000000,15.402894,14.031000,     0.0,100.70,61,1654093065270963,44.640613,10.931559,56.633000, ,0.000000,
1654093065385186,44.640504,10.931438,82.089661, ,0.000000,15.402894,14.216000,     0.0,100.19,62,1654093065370970,44.640613,10.931559,56.633000, ,0.000000,
1654093065486079,44.640504,10.931438,82.089661, ,0.000000,15.402894,15.119000,     0.0,100.89,63,1654093065470960,44.640613,10.931559,56.633000, ,0.000000,
1654093065586055,44.640504,10.931438,82.089661, ,0.000000,15.402894,15.081000,     0.0, 99.98,64,1654093065570974,44.640613,10.931559,56.633000, ,0.000000,
1654093065684522,44.640504,10.931438,82.089661, ,0.000000,15.402894,13.563000,     0.0, 98.47,65,1654093065670959,44.640613,10.931559,56.633000, ,0.000000,
1654093065791209,44.640504,10.931438,82.089661, ,0.000000,15.402401,20.215000,     0.0,106.69,66,1654093065770994,44.640613,10.931559,56.633000, ,0.000000,
1654093065886254,44.640504,10.931438,82.089661, ,0.000000,15.402401,15.293000,     0.0, 95.05,67,1654093065870961,44.640613,10.931559,56.632000, ,0.000000,
1654093065983809,44.640504,10.931438,82.089600, ,0.000000,15.402401,12.837000,     0.0, 97.56,68,1654093065970972,44.640613,10.931559,56.632000, ,0.000000,
1654093066085088,44.640504,10.931438,82.089600, ,0.000000,15.402401,14.147000,     0.0,101.28,69,1654093066070941,44.640613,10.931559,56.632000, ,0.000000,
1654093066184616,44.640504,10.931438,82.083679, ,0.000000,15.235902,13.653000,     0.0, 99.53,70,1654093066170963,44.640611,10.931559,56.803000, ,0.000000,
1654093066286271,44.640504,10.931438,82.083679, ,0.000000,15.235902,15.282000,     0.0,101.66,71,1654093066270989,44.640611,10.931559,56.803000, ,0.000000,
1654093066385785,44.640504,10.931438,82.083679, ,0.000000,15.235902,14.817000,     0.0, 99.51,72,1654093066370968,44.640611,10.931559,56.803000, ,0.000000,
1654093066484163,44.640504,10.931438,82.083679, ,0.000000,15.235902,13.050000,     0.0, 98.38,73,1654093066471113,44.640611,10.931559,56.803000, ,0.000000,
1654093066586800,44.640504,10.931438,82.083679, ,0.000000,15.235902,15.838000,     0.0,102.64,74,1654093066570962,44.640611,10.931559,56.803000, ,0.000000,
1654093066685065,44.640504,10.931438,82.083679, ,0.000000,15.235902,14.090000,     0.0, 98.27,75,1654093066670975,44.640611,10.931559,56.803000, ,0.000000,
1654093066785188,44.640504,10.931438,82.083679, ,0.000000,15.235902,14.218000,     0.0,100.12,76,1654093066770970,44.640611,10.931559,56.803000, ,0.000000,
1654093066885827,44.640504,10.931438,82.083618, ,0.000000,15.235902,14.796000,     0.0,100.64,77,1654093066871031,44.640611,10.931559,56.803000, ,0.000000,
1654093066991837,44.640504,10.931438,82.083618, ,0.000000,15.236269,20.909000,     0.0,106.01,78,1654093066970928,44.640611,10.931559,56.803000, ,0.000000,
1654093067085645,44.640504,10.931438,82.083618, ,0.000000,15.236269,14.714000,     0.0, 93.81,79,1654093067070931,44.640611,10.931559,56.803000, ,0.000000,
1654093067185114,44.640504,10.931438,82.117188, ,0.000000,15.142004,14.120000,     0.0, 99.47,80,1654093067170994,44.640610,10.931558,56.886000, ,0.000000,
1654093067286413,44.640504,10.931438,82.117188, ,0.000000,15.142004,15.438000,     0.0,101.30,81,1654093067270975,44.640610,10.931558,56.886000, ,0.000000,
1654093067385868,44.640504,10.931438,82.117188, ,0.000000,15.142004,14.891000,     0.0, 99.45,82,1654093067370977,44.640610,10.931558,56.886000, ,0.000000,
1654093067485185,44.640504,10.931438,82.117188, ,0.000000,15.142004,14.213000,     0.0, 99.32,83,1654093067470972,44.640610,10.931558,56.885000, ,0.000000,
1654093067585262,44.640504,10.931438,82.117188, ,0.000000,15.142004,14.301000,     0.0,100.08,84,1654093067570961,44.640610,10.931558,56.885000, ,0.000000,
1654093067686788,44.640504,10.931438,82.117188, ,0.000000,15.142004,15.684000,     0.0,101.53,85,1654093067671104,44.640610,10.931558,56.885000, ,0.000000,
1654093067785009,44.640504,10.931438,82.117188, ,0.000000,15.142004,14.044000,     0.0, 98.22,86,1654093067770965,44.640610,10.931558,56.885000, ,0.000000,
1654093067885600,44.640504,10.931438,82.117188, ,0.000000,15.142004,14.606000,     0.0,100.59,87,1654093067870994,44.640610,10.931558,56.885000, ,0.000000,
1654093067985394,44.640504,10.931438,82.117188, ,0.000000,15.142004,14.428000,     0.0, 99.79,88,1654093067970966,44.640610,10.931558,56.885000, ,0.000000,
1654093068091223,44.640504,10.931438,82.117188, ,0.000000,15.142004,20.288000,     0.0,105.83,89,1654093068070935,44.640610,10.931558,56.885000, ,0.000000,
1654093068184963,44.640504,10.931437,82.161011, ,0.000000,14.988667,13.992000,     0.0, 93.74,90,1654093068170971,44.640608,10.931558,57.732000, ,0.000000,
1654093068284812,44.640504,10.931437,82.161011, ,0.000000,14.999768,13.850000,     0.0, 99.85,91,1654093068270962,44.640609,10.931558,57.735000, ,0.000000,
1654093068386147,44.640504,10.931437,82.161011, ,0.000000,15.006074,15.178000,     0.0,101.33,92,1654093068370969,44.640609,10.931558,57.741000, ,0.000000,
1654093068486054,44.640504,10.931437,82.161011, ,0.000000,14.989562,14.954000,     0.0, 99.91,93,1654093068471100,44.640609,10.931557,57.787000, ,0.000000,
1654093068586520,44.640504,10.931437,82.161011, ,0.000000,14.988305,15.526000,     0.0,100.47,94,1654093068570994,44.640609,10.931557,57.789000, ,0.000000,
1654093068685084,44.640504,10.931437,82.161011, ,0.000000,15.005580,14.122000,     0.0, 98.56,95,1654093068670962,44.640609,10.931557,57.789000, ,0.000000,
1654093068785375,44.640504,10.931437,82.161011, ,0.000000,14.995407,14.407000,     0.0,100.29,96,1654093068770968,44.640609,10.931557,57.801000, ,0.000000,
1654093068885186,44.640504,10.931437,82.161011, ,0.000000,14.976642,14.140000,     0.0, 99.81,97,1654093068871046,44.640609,10.931557,57.797000, ,0.000000,
1654093068986202,44.640504,10.931437,82.161011, ,0.000000,14.968945,15.241000,     0.0,101.02,98,1654093068970961,44.640609,10.931557,57.794000, ,0.000000,
1654093069085785,44.640504,10.931437,82.161011, ,0.000000,14.997488,14.857000,     0.0, 99.58,99,1654093069070928,44.640609,10.931557,57.783000, ,0.000000,
1654093069189339,44.640504,10.931437,82.192627, ,0.000000,14.268232,18.356000,     0.0,103.55,100,1654093069170983,44.640604,10.931551,58.116000, ,0.000000,
1654093069285382,44.640504,10.931437,82.192627, ,0.000000,14.268232,14.326000,     0.0, 96.04,101,1654093069271056,44.640604,10.931551,58.116000, ,0.000000,
1654093069386087,44.640504,10.931437,82.192627, ,0.000000,14.268232,15.125000,     0.0,100.70,102,1654093069370962,44.640604,10.931551,58.116000, ,0.000000,
1654093069485699,44.640504,10.931437,82.192627, ,0.000000,14.268232,14.730000,     0.0, 99.61,103,1654093069470969,44.640604,10.931551,58.116000, ,0.000000,
1654093069585079,44.640504,10.931437,82.192627, ,0.000000,14.268232,14.105000,     0.0, 99.38,104,1654093069570974,44.640604,10.931551,58.116000, ,0.000000,
1654093069685363,44.640504,10.931437,82.192627, ,0.000000,14.268232,14.364000,     0.0,100.28,105,1654093069670999,44.640604,10.931551,58.116000, ,0.000000,
1654093069785999,44.640504,10.931437,82.192627, ,0.000000,14.268232,15.036000,     0.0,100.64,106,1654093069770963,44.640604,10.931551,58.116000, ,0.000000,
1654093069886234,44.640504,10.931437,82.192627, ,0.000000,14.268232,15.264000,     0.0,100.23,107,1654093069870970,44.640604,10.931551,58.116000, ,0.000000,
1654093069985938,44.640504,10.931437,82.192627, ,0.000000,14.268232,14.942000,     0.0, 99.70,108,1654093069970996,44.640604,10.931551,58.116000, ,0.000000,
1654093070084285,44.640504,10.931437,82.192627, ,0.000000,14.268232,13.354000,     0.0, 98.35,109,1654093070070931,44.640604,10.931551,58.116000, ,0.000000,
1654093070190139,44.640504,10.931437,82.200439, ,0.000000,14.191129,19.177000,     0.0,105.85,110,1654093070170962,44.640603,10.931550,58.392000, ,0.000000,
1654093070285073,44.640504,10.931437,82.200439, ,0.000000,14.191129,14.085000,     0.0, 94.93,111,1654093070270988,44.640603,10.931550,58.392000, ,0.000000,
1654093070386103,44.640504,10.931437,82.200439, ,0.000000,14.191129,15.141000,     0.0,101.03,112,1654093070370962,44.640603,10.931550,58.392000, ,0.000000,
1654093070485975,44.640504,10.931437,82.200439, ,0.000000,14.191129,14.949000,     0.0, 99.87,113,1654093070471026,44.640603,10.931550,58.392000, ,0.000000,
1654093070586019,44.640504,10.931437,82.200439, ,0.000000,14.191129,15.057000,     0.0,100.04,114,1654093070570962,44.640603,10.931550,58.392000, ,0.000000,
1654093070688501,44.640504,10.931437,82.200439, ,0.000000,14.191129,17.505000,     0.0,102.48,115,1654093070670996,44.640603,10.931550,58.392000, ,0.000000,
1654093070784637,44.640504,10.931437,82.200439, ,0.000000,14.191129,13.671000,     0.0, 96.14,116,1654093070770966,44.640603,10.931550,58.392000, ,0.000000,
1654093070886308,44.640504,10.931437,82.200378, ,0.000000,14.191129,15.314000,     0.0,101.67,117,1654093070870994,44.640603,10.931550,58.392000, ,0.000000,
1654093070985080,44.640504,10.931437,82.200378, ,0.000000,14.191129,14.153000,     0.0, 98.77,118,1654093070970927,44.640603,10.931550,58.392000, ,0.000000,
1654093071084452,44.640504,10.931437,82.200378, ,0.000000,14.190631,13.523000,     0.0, 99.37,119,1654093071070929,44.640603,10.931550,58.392000, ,0.000000,
1654093071188155,44.640504,10.931436,82.205994, ,0.000000,14.273718,17.186000,     0.0,103.70,120,1654093071170969,44.640604,10.931550,58.470000, ,0.000000,
1654093071285782,44.640504,10.931436,82.205994, ,0.000000,14.273718,14.785000,     0.0, 97.63,121,1654093071270997,44.640604,10.931550,58.470000, ,0.000000,
