

$GPRMC,135612.40,A,4437.78813,N,01057.00224,E,0.070,,140422,,,A*76

$GPGGA,135612.40,4437.78813,N,01057.00224,E,1,09,1.07,34.9,M,46.0,M,,*6F

$GPRMC,135612.50,A,4437.78810,N,01057.00227,E,0.067,,140422,,,A*71

$GPRMC,135612.60,A,4437.78807,N,01057.00230,E,0.070,,140422,,,A*74

$GPRMC,135612.70,A,4437.78804,N,01057.00233,E,0.064,,140422,,,A*70

$GPRMC,135612.80,A,4437.78800,N,01057.00236,E,0.086,,140422,,,A*72

$GPRMC,135612.90,A,4437.78798,N,01057.00239,E,0.111,,140422,,,A*7D

$GPRMC,135613.00,A,4437.78794,N,01057.00244,E,0.104,,140422,,,A*77

$GPRMC,135613.10,A,4437.78792,N,01057.00247,E,0.085,,140422,,,A*7B

$GPRMC,135613.20,A,4437.78791,N,01057.00250,E,0.098,,140422,,,A*71

$GPRMC,135613.30,A,4437.78789,N,01057.00252,E,0.050,,140422,,,A*7F

$GPRMC,135613.40,A,4437.78787,N,01057.00253,E,0.156,,140422,,,A*70

$GPGGA,135613.40,4437.78787,N,01057.00253,E,1,09,1.07,34.7,M,46.0,M,,*62

$GPRMC,135613.50,A,4437.78784,N,01057.00255,E,0.160,,140422,,,A*71

$GPRMC,135613.60,A,4437.78783,N,01057.00256,E,0.103,,140422,,,A*73

$GPRMC,135613.70,A,4437.78781,N,01057.00257,E,0.047,,140422,,,A*70

$GPRMC,135613.80,A,4437.78779,N,01057.00259,E,0.177,,140422,,,A*74

$GPRMC,135613.90,A,4437.78776,N,01057.00260,E,0.036,,140422,,,A*74

$GPRMC,135614.00,A,4437.78775,N,01057.00262,E,0.022,,140422,,,A*7E

$GPRMC,135614.10,A,4437.78772,N,01057.00262,E,0.090,,140422,,,A*71

$GPRMC,135614.20,A,4437.78771,N,01057.00264,E,0.039,,140422,,,A*74

$GPRMC,135614.30,A,4437.78769,N,01057.00265,E,0.129,,140422,,,A*7D

$GPRMC,135614.40,A,4437.78765,N,01057.00268,E,0.035,,140422,,,A*77

$GPGGA,135614.40,4437.78765,N,01057.00268,E,1,09,1.07,34.6,M,46.0,M,,*60

$GPRMC,135614.50,A,4437.78763,N,01057.00270,E,0.077,,140422,,,A*7F

$GPRMC,135614.60,A,4437.78760,N,01057.00270,E,0.112,,140422,,,A*7D

$GPRMC,135614.70,A,4437.78758,N,01057.00272,E,0.097,,140422,,,A*79

$GPRMC,135614.80,A,4437.78756,N,01057.00273,E,0.092,,140422,,,A*7C

$GPRMC,135614.90,A,4437.78754,N,01057.00275,E,0.049,,140422,,,A*7F

$GPRMC,135615.00,A,4437.78752,N,01057.00278,E,0.214,,140422,,,A*76

$GPRMC,135615.10,A,4437.78750,N,01057.00280,E,0.234,,140422,,,A*70

$GPRMC,135615.20,A,4437.78748,N,01057.00282,E,0.099,,140422,,,A*7D

$GPRMC,135615.30,A,4437.78747,N,01057.00283,E,0.122,,140422,,,A*73

$GPRMC,135615.40,A,4437.78745,N,01057.00285,E,0.093,,140422,,,A*7B

$GPGGA,135615.40,4437.78745,N,01057.00285,E,1,09,1.07,34.6,M,46.0,M,,*60

$GPRMC,135615.50,A,4437.78743,N,01057.00287,E,0.179,,140422,,,A*7B

$GPRMC,135615.60,A,4437.78742,N,01057.00289,E,0.299,,140422,,,A*7A

$GPRMC,135615.70,A,4437.78741,N,01057.00290,E,0.217,,140422,,,A*76

$GPRMC,135615.80,A,4437.78741,N,01057.00291,E,0.103,,140422,,,A*7E

$GPRMC,135615.90,A,4437.78740,N,01057.00292,E,0.207,,140422,,,A*7A

$GPRMC,135616.00,A,4437.78740,N,01057.00293,E,0.268,,140422,,,A*78

$GPRMC,135616.10,A,4437.78740,N,01057.00294,E,0.201,,140422,,,A*71

$GPRMC,135616.20,A,4437.78741,N,01057.00295,E,0.451,306.60,140422,,,A*6C

$GPRMC,135616.30,A,4437.78741,N,01057.00298,E,0.543,358.83,140422,,,A*64

$GPRMC,135616.40,A,4437.78743,N,01057.00301,E,0.829,23.57,140422,,,A*57

$GPGGA,135616.40,4437.78743,N,01057.00301,E,1,09,0.87,34.6,M,46.0,M,,*61

$GPRMC,135616.50,A,4437.78745,N,01057.00306,E,1.135,35.39,140422,,,A*5D

$GPRMC,135616.60,A,4437.78747,N,01057.00310,E,0.935,44.35,140422,,,A*58

$GPRMC,135616.70,A,4437.78746,N,01057.00314,E,1.131,62.12,140422,,,A*50

$GPRMC,135616.80,A,4437.78753,N,01057.00318,E,2.321,34.78,140422,,,A*58

$GPRMC,135616.90,A,4437.78756,N,01057.00318,E,2.733,25.19,140422,,,A*5C

$GPRMC,135617.00,A,4437.78761,N,01057.00322,E,2.940,20.88,140422,,,A*5E

$GPRMC,135617.10,A,4437.78767,N,01057.00332,E,3.445,26.25,140422,,,A*50

$GPRMC,135617.20,A,4437.78774,N,01057.00340,E,3.753,30.82,140422,,,A*5A

$GPRMC,135617.30,A,4437.78781,N,01057.00349,E,3.897,34.04,140422,,,A*55

$GPRMC,135617.40,A,4437.78787,N,01057.00360,E,3.833,38.96,140422,,,A*56

$GPGGA,135617.40,4437.78787,N,01057.00360,E,1,09,0.87,34.9,M,46.0,M,,*60

$GPRMC,135617.50,A,4437.78793,N,01057.00372,E,4.003,42.81,140422,,,A*56

$GPRMC,135617.60,A,4437.78800,N,01057.00381,E,3.952,42.48,140422,,,A*53

$GPRMC,135617.70,A,4437.78807,N,01057.00385,E,3.808,36.52,140422,,,A*57

$GPRMC,135617.80,A,4437.78812,N,01057.00399,E,4.047,40.21,140422,,,A*50

$GPRMC,135617.90,A,4437.78818,N,01057.00410,E,4.208,42.97,140422,,,A*5B

$GPRMC,135618.00,A,4437.78826,N,01057.00420,E,4.399,41.01,140422,,,A*56

$GPRMC,135618.10,A,4437.78835,N,01057.00435,E,4.846,42.65,140422,,,A*59

$GPRMC,135618.20,A,4437.78843,N,01057.00446,E,4.660,43.81,140422,,,A*5E

$GPRMC,135618.30,A,4437.78852,N,01057.00453,E,4.529,40.46,140422,,,A*5D

$GPRMC,135618.40,A,4437.78862,N,01057.00466,E,4.887,39.28,140422,,,A*50

$GPGGA,135618.40,4437.78862,N,01057.00466,E,1,09,0.87,35.7,M,46.0,M,,*65

$GPRMC,135618.60,A,4437.78881,N,01057.00486,E,4.452,38.58,140422,,,A*53

$GPRMC,135618.70,A,4437.78889,N,01057.00498,E,4.733,38.44,140422,,,A*5C

$GPRMC,135618.80,A,4437.78898,N,01057.00510,E,4.679,39.79,140422,,,A*52

$GPRMC,135618.90,A,4437.78889,N,01057.00513,E,3.438,38.80,140422,,,A*57

$GPRMC,135619.00,A,4437.78886,N,01057.00523,E,3.246,40.04,140422,,,A*5F

$GPRMC,135619.10,A,4437.78885,N,01057.00529,E,3.035,37.50,140422,,,A*50

$GPRMC,135619.30,A,4437.78900,N,01057.00549,E,4.321,38.23,140422,,,A*52

$GPRMC,135619.40,A,4437.78910,N,01057.00553,E,3.998,34.39,140422,,,A*57

$GPRMC,135619.50,A,4437.78916,N,01057.00570,E,4.304,39.29,140422,,,A*55

$GPRMC,135619.60,A,4437.78925,N,01057.00579,E,4.540,38.23,140422,,,A*52

$GPGGA,135619.60,4437.78925,N,01057.00579,E,1,09,0.87,38.3,M,46.0,M,,*62

$GPRMC,135619.70,A,4437.78931,N,01057.00594,E,4.647,42.04,140422,,,A*59

$GPRMC,135619.80,A,4437.78943,N,01057.00609,E,4.995,44.26,140422,,,A*52

