$GPRMC,134503.40,A,4437.78963,N,01057.00110,E,0.061,,140422,,,A*76

$GPRMC,134503.50,A,4437.78961,N,01057.00110,E,0.049,,140422,,,A*7F

$GPRMC,134503.60,A,4437.78960,N,01057.00109,E,0.096,,140422,,,A*77

$GPRMC,134503.70,A,4437.78958,N,01057.00109,E,0.085,,140422,,,A*7F

$GPRMC,134503.80,A,4437.78956,N,01057.00109,E,0.016,,140422,,,A*74

$GPRMC,134503.90,A,4437.78955,N,01057.00109,E,0.060,,140422,,,A*77

$GPRMC,134504.00,A,4437.78953,N,01057.00109,E,0.071,,140422,,,A*7F

$GPRMC,134504.10,A,4437.78952,N,01057.00110,E,0.114,,140422,,,A*75

$GPRMC,134504.20,A,4437.78951,N,01057.00110,E,0.147,,140422,,,A*73

$GPRMC,134504.30,A,4437.78949,N,01057.00112,E,0.512,349.96,140422,,,A*62

$GPGGA,134504.30,4437.78949,N,01057.00112,E,1,10,1.12,37.2,M,46.0,M,,*61

$GPRMC,134504.40,A,4437.78949,N,01057.00115,E,0.839,28.48,140422,,,A*51

$GPRMC,134504.50,A,4437.78951,N,01057.00119,E,0.991,38.67,140422,,,A*5A

$GPRMC,134504.60,A,4437.78950,N,01057.00122,E,0.891,44.37,140422,,,A*5F

$GPRMC,134504.70,A,4437.78951,N,01057.00124,E,0.760,43.15,140422,,,A*5F

$GPRMC,134504.80,A,4437.78958,N,01057.00129,E,2.080,33.57,140422,,,A*5E

$GPRMC,134504.90,A,4437.78961,N,01057.00135,E,2.451,32.03,140422,,,A*50

$GPRMC,134505.00,A,4437.78965,N,01057.00143,E,3.619,29.36,140422,,,A*5E

$GPRMC,134505.10,A,4437.78971,N,01057.00149,E,3.411,28.64,140422,,,A*5C

$GPRMC,134505.20,A,4437.78978,N,01057.00159,E,4.038,31.12,140422,,,A*56

$GPRMC,134505.30,A,4437.78983,N,01057.00166,E,3.219,35.33,140422,,,A*5E

$GPGGA,134505.30,4437.78983,N,01057.00166,E,1,10,0.84,37.3,M,46.0,M,,*6A

$GPRMC,134505.40,A,4437.78990,N,01057.00172,E,3.105,34.45,140422,,,A*50

$GPRMC,134505.50,A,4437.78994,N,01057.00176,E,2.330,35.40,140422,,,A*50

$GPRMC,134505.60,A,4437.79006,N,01057.00182,E,3.451,29.42,140422,,,A*55

$GPRMC,134505.70,A,4437.79015,N,01057.00188,E,4.538,24.22,140422,,,A*5E

$GPRMC,134505.80,A,4437.79024,N,01057.00199,E,5.013,26.20,140422,,,A*5E

$GPRMC,134505.90,A,4437.79033,N,01057.00211,E,4.898,29.42,140422,,,A*5B

$GPRMC,134506.00,A,4437.79041,N,01057.00226,E,4.833,37.31,140422,,,A*5A

$GPRMC,134506.10,A,4437.79051,N,01057.00238,E,4.935,39.92,140422,,,A*55

$GPRMC,134506.20,A,4437.79063,N,01057.00244,E,4.274,37.53,140422,,,A*51

$GPRMC,134506.30,A,4437.79075,N,01057.00258,E,4.792,39.58,140422,,,A*52

$GPGGA,134506.30,4437.79075,N,01057.00258,E,1,10,1.04,37.3,M,46.0,M,,*6F

$GPRMC,134506.40,A,4437.79088,N,01057.00268,E,5.801,34.28,140422,,,A*5A

$GPRMC,134506.50,A,4437.79094,N,01057.00275,E,4.939,32.00,140422,,,A*5D

$GPRMC,134506.60,A,4437.79110,N,01057.00290,E,5.940,31.77,140422,,,A*54

$GPRMC,134506.70,A,4437.79122,N,01057.00306,E,6.065,34.62,140422,,,A*56

$GPRMC,134506.80,A,4437.79134,N,01057.00319,E,5.658,35.90,140422,,,A*57

$GPRMC,134506.90,A,4437.79150,N,01057.00330,E,5.752,33.58,140422,,,A*56

$GPRMC,134507.00,A,4437.79160,N,01057.00351,E,6.038,39.06,140422,,,A*53

$GPRMC,134507.10,A,4437.79171,N,01057.00367,E,5.910,40.58,140422,,,A*52

$GPRMC,134507.20,A,4437.79185,N,01057.00383,E,6.552,38.97,140422,,,A*55

$GPRMC,134507.30,A,4437.79197,N,01057.00398,E,6.523,37.58,140422,,,A*57

$GPGGA,134507.30,4437.79197,N,01057.00398,E,1,09,1.12,37.5,M,46.0,M,,*67

$GPRMC,134507.40,A,4437.79209,N,01057.00411,E,5.853,38.45,140422,,,A*58

$GPRMC,134507.50,A,4437.79222,N,01057.00425,E,5.803,37.59,140422,,,A*50

$GPRMC,134507.60,A,4437.79234,N,01057.00438,E,5.470,38.14,140422,,,A*56

$GPRMC,134507.70,A,4437.79245,N,01057.00451,E,5.481,38.01,140422,,,A*54

$GPRMC,134507.80,A,4437.79255,N,01057.00468,E,5.701,40.89,140422,,,A*54

$GPRMC,134507.90,A,4437.79268,N,01057.00483,E,5.715,41.09,140422,,,A*52

$GPRMC,134508.00,A,4437.79280,N,01057.00495,E,5.699,38.50,140422,,,A*52

$GPRMC,134508.10,A,4437.79292,N,01057.00510,E,5.742,38.34,140422,,,A*59

$GPRMC,134508.20,A,4437.79304,N,01057.00524,E,5.399,39.99,140422,,,A*57

$GPRMC,134508.30,A,4437.79316,N,01057.00538,E,5.477,39.79,140422,,,A*51

$GPGGA,134508.30,4437.79316,N,01057.00538,E,1,09,1.12,37.4,M,46.0,M,,*6E

$GPRMC,134508.40,A,4437.79324,N,01057.00555,E,5.313,43.84,140422,,,A*56

$GPRMC,134508.50,A,4437.79335,N,01057.00570,E,5.404,44.59,140422,,,A*56

$GPRMC,134508.60,A,4437.79346,N,01057.00580,E,5.161,39.84,140422,,,A*52

$GPRMC,134508.70,A,4437.79352,N,01057.00595,E,5.072,41.40,140422,,,A*56

$GPRMC,134508.80,A,4437.79362,N,01057.00608,E,4.893,43.10,140422,,,A*5C

