
$GPGGA,140019.50,4437.78849,N,01056.99940,E,1,09,1.13,43.2,M,46.0,M,,*68

$GPRMC,140019.60,A,4437.78847,N,01056.99939,E,0.084,,140422,,,A*77

$GPRMC,140019.70,A,4437.78846,N,01056.99938,E,0.011,,140422,,,A*7A

$GPRMC,140019.80,A,4437.78845,N,01056.99936,E,0.025,,140422,,,A*7F

$GPRMC,140019.90,A,4437.78844,N,01056.99935,E,0.030,,140422,,,A*78

$GPRMC,140020.00,A,4437.78841,N,01056.99934,E,0.093,,140422,,,A*76

$GPRMC,140020.10,A,4437.78840,N,01056.99933,E,0.046,,140422,,,A*79

$GPRMC,140020.20,A,4437.78837,N,01056.99932,E,0.011,,140422,,,A*79

$GPRMC,140020.30,A,4437.78836,N,01056.99931,E,0.021,,140422,,,A*79

$GPRMC,140020.40,A,4437.78834,N,01056.99930,E,0.045,,140422,,,A*7F

$GPRMC,140020.50,A,4437.78832,N,01056.99929,E,0.063,,140422,,,A*74

$GPGGA,140020.50,4437.78832,N,01056.99929,E,1,09,1.13,43.2,M,46.0,M,,*61

$GPRMC,140020.60,A,4437.78830,N,01056.99928,E,0.071,,140422,,,A*77

$GPRMC,140020.70,A,4437.78828,N,01056.99927,E,0.112,,140422,,,A*74

$GPRMC,140020.80,A,4437.78826,N,01056.99926,E,0.122,,140422,,,A*77

$GPRMC,140020.90,A,4437.78824,N,01056.99925,E,0.138,,140422,,,A*7C

$GPRMC,140021.00,A,4437.78823,N,01056.99924,E,0.191,,140422,,,A*71

$GPRMC,140021.10,A,4437.78821,N,01056.99923,E,0.156,,140422,,,A*7E

$GPRMC,140021.20,A,4437.78819,N,01056.99923,E,0.295,,140422,,,A*7A

$GPRMC,140021.30,A,4437.78817,N,01056.99922,E,0.326,,140422,,,A*7D

$GPRMC,140021.40,A,4437.78817,N,01056.99923,E,0.651,70.12,140422,,,A*54

$GPRMC,140021.50,A,4437.78815,N,01056.99922,E,0.712,31.83,140422,,,A*5D

$GPGGA,140021.50,4437.78815,N,01056.99922,E,1,09,1.13,43.5,M,46.0,M,,*69

$GPRMC,140021.60,A,4437.78815,N,01056.99921,E,0.643,16.96,140422,,,A*59

$GPRMC,140021.70,A,4437.78814,N,01056.99927,E,1.109,59.78,140422,,,A*5C

$GPRMC,140021.80,A,4437.78813,N,01056.99930,E,0.911,62.23,140422,,,A*54

$GPRMC,140021.90,A,4437.78820,N,01056.99941,E,3.425,38.80,140422,,,A*5C

$GPRMC,140022.00,A,4437.78829,N,01056.99954,E,4.397,37.68,140422,,,A*5B

$GPRMC,140022.10,A,4437.78832,N,01056.99961,E,3.158,37.85,140422,,,A*53

$GPRMC,140022.20,A,4437.78836,N,01056.99975,E,3.437,50.92,140422,,,A*5A

