seq_num,timestamp,TgenCAM,latitude,longitude,heading,velocity,size,trig_vel,trig_head,trig_distance,trig_timeout
0,1639749678446499,400,44.647198,10.931087,115.3,5.11,100,0,1,0,0
1,1639749679147222,700,44.647191,10.931142,104.4,4.88,100,0,1,1,0
2,1639749679347237,200,44.647189,10.931151,105.3,4.23,100,1,0,0,0
3,1639749679847247,500,44.647186,10.931174,98.0,3.68,100,1,0,0,0
4,1639749680246494,400,44.647185,10.931203,87.4,3.81,100,0,1,0,0
5,1639749680846496,600,44.647191,10.931233,70.6,4.28,100,0,1,0,0
6,1639749681746494,900,44.647199,10.931284,70.9,4.46,100,0,0,1,0
7,1639749682646493,900,44.647205,10.931331,79.5,3.94,100,1,0,0,0
8,1639749683146493,500,44.647206,10.931366,93.5,4.89,100,1,1,0,0
9,1639749683546492,400,44.647203,10.931394,98.1,5.61,100,1,0,0,0
10,1639749684146486,600,44.647197,10.931434,105.2,5.07,100,1,0,0,0
11,1639749684446489,300,44.647193,10.931454,104.7,5.64,100,1,0,0,0
12,1639749685046452,600,44.647186,10.93149,108.8,4.92,100,1,0,0,0
13,1639749685746485,700,44.647174,10.931541,111.5,5.15,100,0,0,1,0
14,1639749686446489,700,44.647166,10.931592,111.8,5.21,100,0,0,1,0
15,1639749687146507,700,44.647153,10.931642,114.8,5.37,100,0,0,1,0
16,1639749687947299,800,44.647137,10.931689,118.1,5.06,100,0,0,1,0
17,1639749688647245,700,44.647118,10.931735,125.4,5.7,100,1,0,1,0
18,1639749689147185,500,44.647105,10.931773,118.0,5.03,100,1,0,0,0
19,1639749689647242,500,44.647094,10.931804,117.2,5.61,100,1,0,0,0
20,1639749690247239,600,44.647075,10.931845,116.1,5.1,100,1,0,0,0
21,1639749690647258,400,44.647064,10.93187,121.6,5.79,100,1,0,0,0
22,1639749691147253,500,44.647052,10.931901,122.9,5.07,100,1,0,0,0
23,1639749691647236,500,44.647045,10.931936,106.6,5.53,100,0,1,0,0
24,1639749691846525,200,0.0,10.931947,110.9,5.22,100,0,0,1,0
25,1639749691946526,100,44.647039,10.931954,111.3,5.38,100,0,0,1,0
26,1639749692046455,100,44.647037,10.931956,116.8,4.8,100,1,0,0,0
27,1639749692146495,100,44.647032,10.931968,118.2,5.34,100,1,0,0,0
28,1639749692946526,800,44.647015,10.932018,118.2,5.62,100,0,0,1,0
29,1639749693747232,800,44.646991,10.932064,126.8,5.33,100,0,0,1,0
30,1639749694547240,800,44.646966,10.93211,124.7,5.32,100,0,0,1,0
31,1639749695247229,700,44.646946,10.932155,118.7,5.37,100,0,0,1,0
