seq_num,timestamp,TgenCAM,latitude,longitude,heading,velocity,size,trig_vel,trig_head,trig_distance,trig_timeout
0,1640786412965955,500,44.631125,10.9461,42.2,1.99,100,0,1,0,0
1,1640786414665727,1700,44.631152,10.946134,48.4,2.26,100,0,0,1,0
2,1640786415265719,600,44.631158,10.946146,61.8,1.91,100,0,1,0,0
3,1640786415665950,400,44.631163,10.946156,55.5,2.52,100,1,0,0,0
4,1640786416565728,900,44.631177,10.946175,44.6,2.6,100,0,1,0,0
5,1640786417265731,700,44.631189,10.946189,32.7,2.43,100,0,1,0,0
6,1640786417765720,500,44.631199,10.946193,15.3,2.44,100,0,1,0,0
7,1640786417965685,200,44.631205,10.946193,3.7,2.73,100,0,1,0,0
8,1640786418565728,600,44.631218,10.946194,352.1,2.5,100,0,1,0,0
9,1640786418765726,200,44.631223,10.946191,340.3,2.9,100,0,1,0,0
10,1640786419365741,600,44.631239,10.946184,329.4,3.1,100,0,1,0,0
11,1640786420065687,700,44.631256,10.946165,318.7,3.65,100,1,1,0,0
12,1640786421165811,1100,44.631287,10.946135,316.2,4.04,100,0,0,1,0
13,1640786421765730,600,44.631299,10.946111,305.3,3.91,100,0,1,0,0
14,1640786422665722,900,44.631316,10.946074,294.3,3.88,100,0,1,0,0
15,1640786423865727,1200,44.631332,10.946025,289.1,3.54,100,0,0,1,0
16,1640786424865765,1000,44.631341,10.945987,287.6,2.96,100,1,0,0,0
17,1640786424965732,100,44.631343,10.945982,288.4,3.49,100,1,0,0,0
18,1640786425465718,500,44.631347,10.945967,288.5,2.84,100,1,0,0,0
19,1640786426565728,1100,44.631361,10.945927,294.3,3.49,100,1,0,0,0
20,1640786427365718,800,44.631373,10.945893,296.5,4.24,100,1,0,0,0
21,1640786428465729,1100,44.631395,10.945846,304.0,4.52,100,0,0,1,0
22,1640786429365719,900,44.631417,10.945806,305.3,4.76,100,0,0,1,0
23,1640786429865719,500,44.631431,10.945777,304.6,5.59,100,1,0,0,0
24,1640786430065690,200,44.631437,10.945769,309.2,4.92,100,1,0,0,0
25,1640786430566052,500,44.631451,10.945742,306.1,5.44,100,1,0,0,0
26,1640786430665684,100,44.631457,10.945743,322.1,5.03,100,0,1,0,0
27,1640786431065757,400,44.631468,10.945724,311.6,4.91,100,0,1,0,0
28,1640786431465744,400,44.631477,10.945693,309.6,5.48,100,1,0,0,0
29,1640786432265729,800,44.631498,10.945647,302.0,5.4,100,0,0,1,0
30,1640786432365732,100,44.631501,10.945644,304.6,4.83,100,1,0,0,0
31,1640786432565721,200,44.631505,10.94563,298.2,5.4,100,1,0,0,0
32,1640786433065685,500,44.63152,10.945604,309.2,5.21,100,0,1,0,0
33,1640786433565719,500,44.631533,10.945582,309.6,4.63,100,1,0,0,0
34,1640786434065686,500,44.631545,10.945554,302.9,5.19,100,1,0,0,0
35,1640786434965732,900,44.631572,10.945513,307.0,4.86,100,0,0,1,0
36,1640786435865729,900,44.631598,10.945472,308.6,5.02,100,0,0,1,0
37,1640786436665720,800,44.631625,10.945435,311.3,5.33,100,0,0,1,0
38,1640786437465728,800,44.631651,10.945395,308.5,5.4,100,0,0,1,0
39,1640786438265722,800,44.631674,10.945357,309.2,4.84,100,1,0,0,0
40,1640786438865729,600,44.631691,10.945324,306.6,5.37,100,1,0,0,0
41,1640786439665727,800,44.631714,10.945282,301.5,5.27,100,0,0,1,0
42,1640786439765718,100,44.631715,10.945278,301.6,4.64,100,1,0,0,0
43,1640786440565718,800,44.631733,10.945233,294.5,5.11,100,0,0,1,0
44,1640786440765740,200,44.631741,10.945223,307.5,5.45,100,0,1,0,0
45,1640786441465943,700,44.631763,10.945182,307.0,5.71,100,0,0,1,0
46,1640786441765733,300,44.631772,10.945168,312.1,5.08,100,1,0,0,0
47,1640786441866002,100,44.631776,10.945162,314.1,5.59,100,1,0,0,0
48,1640786442365907,500,44.63179,10.945141,315.8,4.95,100,1,0,0,0
49,1640786443065688,700,44.631817,10.945102,314.3,5.96,100,1,0,1,0
50,1640786443165727,100,44.631813,10.9451,305.0,4.76,100,1,0,0,0
51,1640786443265717,100,44.631809,10.94509,289.3,4.65,100,0,1,0,0
52,1640786444165812,900,44.63182,10.945038,285.2,4.72,100,0,0,1,0
53,1640786445165718,1000,44.631833,10.944989,287.1,3.88,100,1,0,1,0
54,1640786446265731,1100,44.631841,10.944936,279.6,3.92,100,0,0,1,0
55,1640786447365727,1100,44.631847,10.944886,277.9,3.96,100,0,0,1,0
56,1640786448165719,800,44.631853,10.944842,278.9,4.48,100,1,0,0,0
57,1640786448565724,400,44.631854,10.944817,274.8,5.04,100,1,0,0,0
58,1640786449465729,900,44.631858,10.944761,274.9,5.05,100,0,0,1,0
59,1640786450265719,800,44.631866,10.944708,282.2,5.32,100,0,0,1,0
