seq_num,timestamp,Tgen,latitude,longitude,heading,velocity,size,flag_speed,flag_heading,flag_distance,flag_timeout
76,1635151911571957,999.998,44.627304,10.947554,222.9,0.0,300,0,0,0,1
77,1635151912571961,1000.004,44.627304,10.947554,222.9,0.0,300,0,0,0,1
78,1635151913571960,999.999,44.627304,10.947554,222.9,0.0,300,0,0,0,1
79,1635151914572091,1000.131,44.627303,10.947554,222.9,0.0,300,0,0,0,1
80,1635151915571987,999.896,44.627301,10.947554,222.9,0.0,300,0,0,0,1
81,1635151916571972,999.985,44.627301,10.947554,222.9,0.0,300,0,0,0,1
82,1635151917571971,999.999,44.627301,10.947554,222.9,0.0,300,0,0,0,1
83,1635151918571983,1000.012,44.627301,10.947554,222.9,0.0,300,0,0,0,1
84,1635151919571970,999.987,44.627301,10.947554,222.9,0.0,300,0,0,0,1
85,1635151920571962,999.992,44.627301,10.947554,222.9,0.0,300,0,0,0,1
86,1635151921571987,1000.025,44.627299,10.947553,222.9,0.0,300,0,0,0,1
87,1635151922572068,1000.081,44.6273,10.947553,222.9,0.0,300,0,0,0,1
88,1635151923172116,600.048,44.627287,10.947544,201.0,2.47,300,1,1,0,0
89,1635151923471970,299.854,44.627278,10.947541,194.2,3.34,300,1,1,0,0
90,1635151923772000,300.03,44.627267,10.947539,190.1,3.99,300,1,1,0,0
91,1635151923871977,99.977,44.627263,10.947539,185.7,4.33,300,0,1,0,0
92,1635151924071928,199.951,44.627254,10.94754,180.2,4.56,300,0,1,0,0
93,1635151924372015,300.087,44.627241,10.947543,174.1,4.99,300,0,1,0,0
94,1635151924571971,199.956,44.627233,10.947547,168.6,5.09,300,0,1,0,0
95,1635151924871975,300.004,44.627219,10.947553,163.7,5.56,300,0,1,0,0
96,1635151925071934,199.959,44.62721,10.947558,159.3,5.55,300,0,1,0,0
97,1635151925271971,200.037,44.627201,10.947564,155.0,5.52,300,0,1,0,0
98,1635151925671973,400.002,44.627183,10.947577,150.5,5.65,300,0,1,0,0
99,1635151926071931,399.958,44.627165,10.947594,145.7,6.31,300,1,1,0,0
100,1635151926671973,600.042,44.627135,10.947624,141.1,6.84,300,1,1,1,0
101,1635151927271962,599.989,44.627105,10.947659,138.0,7.54,300,1,0,1,0
102,1635151927771977,500.015,44.627078,10.947692,139.3,8.23,300,1,0,1,0
103,1635151928271967,499.99,44.627049,10.947727,138.9,8.61,300,0,0,1,0
104,1635151928771972,500.005,44.627019,10.947765,137.9,9.09,300,0,0,1,0
105,1635151929271960,499.988,44.626989,10.947802,137.8,9.09,300,0,0,1,0
106,1635151929771965,500.005,44.626959,10.947841,137.5,9.14,300,0,0,1,0
107,1635151930271974,500.009,44.626928,10.947881,137.4,9.56,300,0,0,1,0
