seq_num,timestamp,TgenCAM,latitude,longitude,heading,velocity,size,trig_vel,trig_head,trig_distance,trig_timeout
80,1635153297253133,200.174000,44.627609,10.949452,104.100000,4.880000,300,0,1,0,0
81,1635153297553299,300.166000,44.627606,10.949470,99.700000,5.040000,300,0,1,0,0
82,1635153297753341,200.042000,44.627606,10.949485,94.900000,5.650000,300,1,1,0,0
83,1635153298252993,499.652000,44.627605,10.949523,89.700000,6.110000,300,0,1,0,0
84,1635153298652984,399.991000,44.627606,10.949556,86.600000,6.670000,300,1,0,0,0
85,1635153299253016,600.032000,44.627608,10.949609,87.900000,7.300000,300,1,0,1,0
86,1635153299553017,300.001000,44.627611,10.949638,83.200000,7.660000,300,0,1,0,0
87,1635153300052956,499.939000,44.627616,10.949688,81.100000,8.190000,300,1,0,1,0
88,1635153300553002,500.046000,44.627621,10.949738,79.600000,8.310000,300,0,0,1,0
89,1635153301052942,499.940000,44.627629,10.949789,76.900000,8.380000,300,0,0,1,0
90,1635153301552980,500.038000,44.627639,10.949842,75.400000,8.740000,300,0,0,1,0
91,1635153302052966,499.986000,44.627650,10.949897,74.200000,9.200000,300,0,0,1,0
92,1635153302552986,500.020000,44.627663,10.949955,70.700000,9.630000,300,0,0,1,0
93,1635153303052972,499.986000,44.627677,10.950014,70.900000,10.000000,300,0,0,1,0
94,1635153303453011,400.039000,44.627691,10.950063,69.400000,10.450000,300,0,0,1,0
95,1635153303852993,399.982000,44.627706,10.950113,66.600000,10.720000,300,0,0,1,0
96,1635153304252994,400.001000,44.627723,10.950164,66.000000,11.040000,300,0,0,1,0
97,1635153304653069,400.075000,44.627740,10.950215,63.900000,11.330000,300,0,0,1,0
98,1635153305052943,399.874000,44.627759,10.950268,63.500000,11.660000,300,0,0,1,0
99,1635153305452978,400.035000,44.627780,10.950319,60.700000,11.790000,300,0,0,1,0
100,1635153305853010,400.032000,44.627802,10.950371,59.500000,11.930000,300,0,0,1,0
101,1635153306253015,400.005000,44.627825,10.950423,58.100000,12.150000,300,0,0,1,0
102,1635153306652989,399.974000,44.627849,10.950474,57.100000,12.070000,300,0,0,1,0
103,1635153307052958,399.969000,44.627874,10.950524,55.300000,12.220000,300,0,0,1,0
104,1635153307452996,400.038000,44.627902,10.950573,52.000000,12.340000,300,0,0,1,0
105,1635153307852986,399.990000,44.627930,10.950622,50.400000,12.520000,300,0,0,1,0
106,1635153308252999,400.013000,44.627960,10.950671,49.000000,12.640000,300,0,0,1,0
107,1635153308653002,400.003000,44.627991,10.950716,46.300000,12.700000,300,0,0,1,0
108,1635153309052963,399.961000,44.628025,10.950759,42.500000,12.650000,300,0,0,1,0
109,1635153309453051,400.088000,44.628059,10.950802,40.500000,12.830000,300,0,0,1,0
110,1635153309852993,399.942000,44.628095,10.950843,39.200000,12.650000,300,0,0,1,0
