seq_num,timestamp,Tgen,latitude,longitude,heading,velocity,size,flag_speed,flag_heading,flag_distance,flag_timeout
0,1642087977811180,399.998,44.627826,10.948015,202.9,2.2,300,0,1,0,0
1,1642087978111183,300.003,44.627818,10.94801,201.7,2.94,300,1,0,0,0
2,1642087978411178,299.995,44.627809,10.948006,197.5,3.32,300,0,1,0,0
3,1642087978811188,400.01,44.627795,10.948001,192.2,3.95,300,1,1,0,0
4,1642087979211184,399.996,44.627779,10.947998,188.6,4.62,300,1,0,0,0
5,1642087979611183,399.999,44.62776,10.947995,184.7,5.28,300,1,0,0,0
6,1642087980211184,600.001,44.627732,10.947994,179.7,5.29,300,0,1,0,0
7,1642087981011176,799.992,44.627694,10.947994,178.8,5.36,300,0,0,1,0
8,1642087981711181,700.005,44.627663,10.947993,180.9,4.85,300,1,0,0,0
9,1642087982211240,500.059,44.627644,10.94799,187.5,4.25,300,1,1,0,0
10,1642087982711182,499.942,44.627627,10.947986,190.5,3.7,300,1,0,0,0
11,1642087982911183,200.001,44.627622,10.947984,193.9,3.19,300,1,0,0,0
12,1642087983411183,500.0,44.627611,10.94798,195.1,2.56,300,1,0,0,0
13,1642087983811174,399.991,44.627603,10.947976,200.0,2.0,300,1,1,0,0
14,1642087984211182,400.008,44.627598,10.947973,195.9,1.51,300,0,1,0,0
15,1642087984711296,500.114,44.627593,10.947972,195.5,0.92,300,1,0,0,0
16,1642087985711185,999.889,44.627589,10.94797,196.7,0.44,300,0,0,0,1
17,1642087986711732,1000.547,44.627586,10.947968,196.7,0.26,300,0,0,0,1
18,1642087987713757,1002.025,44.627581,10.947965,196.8,0.97,300,1,0,0,0
19,1642087987911171,197.414,44.627578,10.947964,203.7,1.36,300,0,1,0,0
20,1642087988211181,300.01,44.627573,10.94796,206.2,1.99,300,1,0,0,0
21,1642087988411183,200.002,44.627569,10.947957,206.2,2.49,300,1,0,0,0
22,1642087988711184,300.001,44.627561,10.947951,209.2,3.09,300,1,0,0,0
23,1642087989011307,300.123,44.627552,10.947943,212.1,3.79,300,1,0,0,0
24,1642087989211176,199.869,44.627546,10.947937,214.2,4.32,300,1,0,0,0
25,1642087989511168,299.992,44.627535,10.947925,215.7,5.05,300,1,0,0,0
26,1642087990111184,600.016,44.627514,10.9479,221.0,5.18,300,0,1,0,0
27,1642087990511181,399.997,44.627501,10.947882,225.4,5.19,300,0,1,0,0
28,1642087991311181,800.0,44.627477,10.947844,228.5,5.28,300,0,0,1,0
29,1642087992011175,699.994,44.627453,10.947806,229.9,5.92,300,1,0,1,0
30,1642087992711264,700.089,44.627428,10.947766,229.5,6.29,300,0,0,1,0
31,1642087993411169,699.905,44.627401,10.947724,227.7,6.56,300,0,0,1,0
32,1642087994111177,700.008,44.627375,10.947682,228.1,6.35,300,0,0,1,0
33,1642087994811177,700.0,44.627351,10.947644,229.8,5.79,300,1,0,1,0
34,1642087995211186,400.009,44.627339,10.947625,227.8,5.2,300,1,0,0,0
35,1642087995712336,501.15,44.627325,10.947603,228.1,4.5,300,1,0,0,0
36,1642087996011178,298.842,44.627318,10.947592,229.6,3.92,300,1,0,0,0
37,1642087996311179,300.001,44.627312,10.947583,228.3,3.33,300,1,0,0,0
38,1642087996611182,300.003,44.627307,10.947575,229.7,2.76,300,1,0,0,0
39,1642087996911423,300.241,44.627303,10.947569,228.9,2.22,300,1,0,0,0
40,1642087997211168,299.745,44.6273,10.947564,227.2,1.69,300,1,0,0,0
41,1642087997511178,300.01,44.627298,10.947561,229.6,1.06,300,1,0,0,0
42,1642087997611168,99.99,44.627298,10.94756,224.7,0.98,300,0,1,0,0
43,1642087997711184,100.016,44.627297,10.94756,228.7,0.8,300,0,1,0,0
44,1642087998411184,700.0,44.627296,10.947557,229.8,0.26,300,1,0,0,0
45,1642087999411177,999.993,44.627297,10.947556,229.8,0.0,300,0,0,0,1
46,1642088000411180,1000.003,44.627298,10.947556,229.8,0.0,300,0,0,0,1
47,1642088000911216,500.036,44.627296,10.947554,229.8,0.62,300,1,0,0,0
48,1642088001211185,299.969,44.627294,10.947551,229.6,1.21,300,1,0,0,0
49,1642088001311182,99.997,44.627293,10.94755,217.0,1.51,300,0,1,0,0
50,1642088001511184,200.002,44.627289,10.947547,212.9,1.97,300,0,1,0,0
51,1642088001711184,200.0,44.627285,10.947542,213.8,2.68,300,1,0,0,0
52,1642088001911189,200.005,44.627279,10.947538,210.7,3.24,300,1,0,0,0
53,1642088002211187,299.998,44.627268,10.947532,203.2,4.22,300,1,1,0,0
54,1642088002411257,200.07,44.62726,10.947529,198.3,4.52,300,0,1,0,0
55,1642088002511175,99.918,44.627256,10.947528,194.0,4.62,300,0,1,0,0
56,1642088002711183,200.008,44.627248,10.947527,187.9,4.75,300,0,1,0,0
57,1642088002911185,200.002,44.627239,10.947527,183.3,4.88,300,0,1,0,0
58,1642088003111348,200.163,44.627231,10.947529,176.7,4.91,300,0,1,0,0
59,1642088003311188,199.84,44.62722,10.947531,172.8,5.55,300,1,0,0,0
60,1642088003611184,299.996,44.627207,10.947537,164.3,5.46,300,0,1,0,0
61,1642088003911256,300.072,44.627194,10.947545,160.2,5.54,300,0,1,0,0
62,1642088004111668,200.412,44.627186,10.947551,155.2,5.26,300,0,1,0,0
63,1642088004211169,99.501,44.627181,10.947555,151.1,5.58,300,0,1,0,0
64,1642088004411186,200.017,44.627172,10.947563,146.7,5.86,300,0,1,0,0
65,1642088004811182,399.996,44.627154,10.947581,143.0,6.37,300,1,0,0,0
66,1642088005211185,400.003,44.627136,10.947604,137.4,6.96,300,1,1,0,0
67,1642088005811365,600.18,44.627107,10.947642,134.6,7.59,300,1,0,1,0
68,1642088006211310,399.945,44.627086,10.94767,136.0,8.18,300,1,0,0,0
69,1642088006711168,499.858,44.627058,10.947707,137.1,8.86,300,1,0,1,0
70,1642088007211182,500.014,44.627028,10.947746,137.5,9.18,300,0,0,1,0
71,1642088007711169,499.987,44.626999,10.947784,136.4,9.04,300,0,0,1,0
72,1642088008211182,500.013,44.626968,10.947824,137.0,9.4,300,0,0,1,0
73,1642088008611184,400.002,44.626942,10.947859,137.1,9.9,300,1,0,0,0
74,1642088009011177,399.993,44.626915,10.947894,136.3,10.32,300,0,0,1,0
75,1642088009411184,400.007,44.626887,10.947932,136.9,10.84,300,1,0,1,0
76,1642088009811170,399.986,44.626857,10.94797,136.9,11.29,300,0,0,1,0
77,1642088010211183,400.013,44.626827,10.94801,136.9,11.6,300,0,0,1,0
78,1642088010611181,399.998,44.626797,10.948049,137.4,11.67,300,0,0,1,0
79,1642088011011180,399.999,44.626766,10.948089,136.3,11.65,300,0,0,1,0
80,1642088011411180,400.0,44.626735,10.948129,137.1,11.74,300,0,0,1,0
81,1642088011811181,400.001,44.626705,10.94817,136.6,11.77,300,0,0,1,0
82,1642088012211186,400.005,44.626675,10.94821,135.9,11.73,300,0,0,1,0
83,1642088012611169,399.983,44.626643,10.948252,136.5,12.01,300,0,0,1,0
84,1642088013011184,400.015,44.626611,10.948294,136.6,12.15,300,0,0,1,0
85,1642088013411186,400.002,44.62658,10.948336,136.5,12.29,300,0,0,1,0
86,1642088013811183,399.997,44.626548,10.948379,136.4,12.32,300,0,0,1,0
87,1642088014211265,400.082,44.626516,10.948422,136.2,12.39,300,0,0,1,0
88,1642088014611268,400.003,44.626484,10.948465,136.2,12.32,300,0,0,1,0
89,1642088015011286,400.018,44.626452,10.948507,136.4,12.23,300,0,0,1,0
90,1642088015411165,399.879,44.626421,10.948549,136.3,12.04,300,0,0,1,0
91,1642088015811173,400.008,44.62639,10.948589,137.2,11.86,300,0,0,1,0
92,1642088016211180,400.007,44.626358,10.94863,137.1,11.84,300,0,0,1,0
93,1642088016611182,400.002,44.626326,10.948671,138.2,11.95,300,0,0,1,0
94,1642088017011183,400.001,44.626294,10.948711,137.8,11.89,300,0,0,1,0
95,1642088017411326,400.143,44.626263,10.948752,137.7,11.76,300,0,0,1,0
96,1642088017811190,399.864,44.626232,10.948792,137.1,11.62,300,0,0,1,0
97,1642088018211168,399.978,44.626201,10.948831,137.3,11.59,300,0,0,1,0
98,1642088018611180,400.012,44.62617,10.948872,137.0,11.81,300,0,0,1,0
99,1642088019011174,399.994,44.626138,10.948913,137.2,12.2,300,0,0,1,0
100,1642088019411181,400.007,44.626105,10.948956,137.1,12.43,300,0,0,1,0
101,1642088019811178,399.997,44.626073,10.949,136.4,12.62,300,0,0,1,0
102,1642088020211180,400.002,44.62604,10.949044,136.6,12.78,300,0,0,1,0
103,1642088020611180,400.0,44.626007,10.949088,136.1,12.72,300,0,0,1,0
104,1642088021011770,400.59,44.625974,10.949133,136.2,12.84,300,0,0,1,0
105,1642088021411648,399.878,44.62594,10.949177,136.4,12.84,300,0,0,1,0
106,1642088021811247,399.599,44.625907,10.949221,136.8,12.77,300,0,0,1,0
107,1642088022211377,400.13,44.625873,10.949265,136.9,12.75,300,0,0,1,0
108,1642088022611665,400.288,44.62584,10.949308,137.3,12.67,300,0,0,1,0
109,1642088023011306,399.641,44.625807,10.94935,137.2,12.5,300,0,0,1,0
110,1642088023411177,399.871,44.625773,10.949392,138.3,12.4,300,0,0,1,0
111,1642088023811165,399.988,44.62574,10.949433,138.4,12.21,300,0,0,1,0
112,1642088024211178,400.013,44.625708,10.949473,138.2,12.02,300,0,0,1,0
113,1642088024611183,400.005,44.625677,10.949514,136.9,11.84,300,0,0,1,0
114,1642088025011737,400.554,44.625646,10.949554,136.3,11.6,300,0,0,1,0
115,1642088025411181,399.444,44.625617,10.949596,133.6,11.41,300,0,0,1,0
116,1642088025811184,400.003,44.625589,10.949637,133.9,11.33,300,0,0,1,0
117,1642088026211184,400.0,44.625562,10.949679,131.7,11.1,300,0,0,1,0
118,1642088026611169,399.985,44.625536,10.94972,130.5,10.86,300,0,0,1,0
119,1642088027011258,400.089,44.625512,10.949762,129.0,10.66,300,0,0,1,0
120,1642088027411181,399.923,44.625489,10.949805,125.6,10.51,300,0,0,1,0
121,1642088027811180,399.999,44.625466,10.949847,126.3,10.39,300,0,0,1,0
122,1642088028211246,400.066,44.625444,10.949889,125.9,10.28,300,0,0,1,0
123,1642088028611178,399.932,44.625422,10.949929,126.7,10.05,300,0,0,1,0
124,1642088029111182,500.004,44.625394,10.949977,129.8,9.83,300,0,0,1,0
125,1642088029411173,299.991,44.625375,10.950002,134.8,9.8,300,0,1,0,0
126,1642088029811177,400.004,44.625347,10.950034,140.3,9.77,300,0,1,0,0
127,1642088030111174,299.997,44.625326,10.950056,144.4,9.87,300,0,1,0,0
128,1642088030311183,200.009,44.62531,10.950068,148.5,9.84,300,0,1,0,0
129,1642088030611361,300.178,44.625287,10.950084,154.6,9.78,300,0,1,0,0
130,1642088030911248,299.887,44.625262,10.950097,158.7,9.7,300,0,1,0,0
131,1642088031211183,299.935,44.625238,10.950108,164.4,9.58,300,0,1,0,0
132,1642088031511167,299.984,44.625213,10.950115,169.1,9.48,300,0,1,0,0
133,1642088031811293,300.126,44.625188,10.950119,173.9,9.55,300,0,1,0,0
134,1642088032211511,400.218,44.625154,10.950121,180.5,9.6,300,0,1,0,0
135,1642088032511181,299.67,44.625128,10.950118,185.3,9.65,300,0,1,0,0
136,1642088032811572,300.391,44.625102,10.950112,190.0,9.84,300,0,1,0,0
137,1642088033211182,399.61,44.625068,10.9501,195.7,9.93,300,0,1,0,0
138,1642088033611167,399.985,44.625035,10.950083,200.9,10.06,300,0,1,0,0
139,1642088033911218,300.051,44.62501,10.950068,205.0,10.06,300,0,1,0,0
140,1642088034211183,299.965,44.624986,10.95005,209.1,10.15,300,0,1,0,0
141,1642088034611181,399.998,44.624956,10.950023,213.7,10.18,300,0,1,1,0
142,1642088034911174,299.993,44.624934,10.949999,217.7,10.42,300,0,1,0,0
143,1642088035311179,400.005,44.624905,10.949964,222.3,10.56,300,0,1,1,0
144,1642088035711173,399.994,44.624878,10.949926,226.0,10.85,300,0,0,1,0
145,1642088036111320,400.147,44.624851,10.949886,227.5,10.89,300,0,0,1,0
146,1642088036511180,399.86,44.624825,10.949842,231.2,11.44,300,1,0,1,0
147,1642088036911185,400.005,44.6248,10.949795,233.1,11.59,300,0,0,1,0
148,1642088037311769,400.584,44.624774,10.949748,233.7,11.97,300,0,0,1,0
149,1642088037711183,399.414,44.624748,10.949699,233.3,12.3,300,0,0,1,0
150,1642088038111156,399.973,44.624722,10.94965,233.4,12.31,300,0,0,1,0
151,1642088038511316,400.16,44.624695,10.949598,233.9,12.71,300,0,0,1,0
152,1642088038911304,399.988,44.624667,10.949545,234.5,12.99,300,0,0,1,0
153,1642088039311247,399.943,44.624639,10.949491,233.6,13.35,300,0,0,1,0
154,1642088039611170,299.923,44.624618,10.94945,233.9,13.47,300,0,0,1,0
155,1642088039911170,300.0,44.624597,10.949409,234.6,13.48,300,0,0,1,0
156,1642088040211183,300.013,44.624576,10.949367,234.6,13.6,300,0,0,1,0
157,1642088040511173,299.99,44.624555,10.949325,235.2,13.61,300,0,0,1,0
158,1642088040811184,300.011,44.624534,10.949283,235.1,13.63,300,0,0,1,0
159,1642088041111184,300.0,44.624513,10.94924,235.5,13.79,300,0,0,1,0
160,1642088041411223,300.039,44.624492,10.949196,235.6,13.88,300,0,0,1,0
161,1642088041711181,299.958,44.62447,10.949152,235.7,14.18,300,0,0,1,0
162,1642088042011163,299.982,44.624448,10.949107,235.1,14.32,300,0,0,1,0
163,1642088042311172,300.009,44.624427,10.949062,235.7,14.32,300,0,0,1,0
164,1642088042611384,300.212,44.624405,10.949018,235.7,14.25,300,0,0,1,0
165,1642088042911185,299.801,44.624384,10.948973,235.9,14.18,300,0,0,1,0
166,1642088043211357,300.172,44.624363,10.94893,235.7,14.12,300,0,0,1,0
167,1642088043511689,300.332,44.624341,10.948886,235.5,14.1,300,0,0,1,0
168,1642088043811179,299.49,44.624319,10.948842,234.9,14.14,300,0,0,1,0
169,1642088044111133,299.954,44.624296,10.948799,234.1,14.34,300,0,0,1,0
