v2x_family_id,equipment_id,seq_num,timestamp,fix_mode,latitude,longitude,altitude,qty_SV_used,SemiMajorAxisAccuracy,heading,velocity,time_confidence,time_uncertainty,position_confidence,dd,dd
81,233,115,1634823770467810,3,44.628367,10.948502,72.542175,23,2.976395, ,0.000000, , , ,  0%,
81,233,116,1634823770517853,3,44.628367,10.948502,72.542175,23,2.976395, ,0.000000, , , ,  0%,
81,233,117,1634823770567784,3,44.628367,10.948502,72.542175,23,2.976395, ,0.000000, , , ,  0%,
81,233,118,1634823770617786,3,44.628367,10.948502,72.542175,23,2.976395, ,0.000000, , , ,  0%,
81,233,119,1634823770667826,3,44.628367,10.948502,72.542175,23,2.976395, ,0.000000, , , ,  0%,
81,233,120,1634823770717815,3,44.628367,10.948502,72.542175,23,2.976406, ,0.000000, , , ,  0%,
81,233,121,1634823770767792,3,44.628367,10.948502,72.542175,23,2.976406, ,0.000000, , , ,  0%,
81,233,122,1634823770817786,3,44.628367,10.948502,72.542175,23,2.976390, ,0.000000, , , ,  0%,
81,233,123,1634823770867814,3,44.628367,10.948502,72.542175,23,2.976390, ,0.000000, , , ,  0%,
81,233,124,1634823770917789,3,44.628367,10.948502,72.542175,23,2.976395, ,0.000000, , , ,  0%,
81,233,125,1634823770967799,3,44.628367,10.948502,72.542175,23,2.976395, ,0.000000, , , ,  0%,
81,233,126,1634823771017881,3,44.628367,10.948502,72.542175,23,2.976390, ,0.000000, , , ,  0%,
81,233,127,1634823771067759,3,44.628367,10.948502,72.542175,23,2.976390, ,0.000000, , , ,  0%,
81,233,128,1634823771117791,3,44.628367,10.948502,72.543030,25,3.028863, ,0.000000, , , ,  0%,
81,233,129,1634823771167808,3,44.628367,10.948502,72.543030,25,3.028863, ,0.000000, , , ,  0%,
81,233,130,1634823771217821,3,44.628367,10.948502,72.543030,25,3.028863, ,0.000000, , , ,  0%,
81,233,131,1634823771267789,3,44.628367,10.948502,72.543030,25,3.028863, ,0.000000, , , ,  0%,
81,233,132,1634823771317817,3,44.628367,10.948502,72.543030,25,3.028863, ,0.000000, , , ,  0%,
81,233,133,1634823771367796,3,44.628367,10.948502,72.543030,25,3.028863, ,0.000000, , , ,  0%,
