seq_num,timestamp,TgenCAM,latitude,longitude,heading,velocity,size,trig_vel,trig_head,trig_distance,trig_timeout
0,1654865450473744,100,0.000000,132463.000000,-0.000000,0.000000,187,0,0,1,0
1,1654865450573760,100,44.649908,10.915497,-0.000000,0.000000,187,0,0,1,0
2,1654865450673959,100,44.649908,10.915497,-0.000000,0.000000,287,0,0,1,0
3,1654865450773772,100,44.649908,10.915497,-0.000000,0.000000,187,0,0,1,0
4,1654865450873765,100,44.649908,10.915497,-0.000000,0.000000,187,0,0,1,0
5,1654865450973798,100,44.649908,10.915497,-0.000000,0.000000,187,0,0,1,0
6,1654865451073748,100,44.649908,10.915497,-0.000000,0.000000,187,0,0,1,0
7,1654865451173769,100,44.649908,10.915497,-0.000000,0.000000,287,0,0,1,0
8,1654865451273796,100,44.649908,10.915497,-0.000000,0.000000,187,0,0,1,0
9,1654865451373843,100,44.649908,10.915497,-0.000000,0.000000,187,0,0,1,0
10,1654865451473769,100,44.649908,10.915497,-0.000000,0.000000,187,0,0,1,0
11,1654865451574753,100,44.649908,10.915497,-0.000000,0.000000,187,0,0,1,0
12,1654865451673778,100,44.649908,10.915497,-0.000000,0.000000,287,0,0,1,0
13,1654865451774257,100,44.649908,10.915497,-0.000000,0.000000,187,0,0,1,0
14,1654865451874167,100,44.649908,10.915497,-0.000000,0.000000,187,0,0,1,0
15,1654865451975573,100,44.649908,10.915497,-0.000000,0.000000,187,0,0,1,0
16,1654865452074223,100,44.649908,10.915497,-0.000000,0.000000,187,0,0,1,0
17,1654865452173762,100,44.649908,10.915498,-0.000000,0.000000,287,0,0,1,0
18,1654865452273759,100,44.649908,10.915498,-0.000000,0.000000,187,0,0,1,0
19,1654865452373781,100,44.649908,10.915498,-0.000000,0.000000,187,0,0,1,0
20,1654865452473787,100,44.649908,10.915498,-0.000000,0.000000,187,0,0,1,0
21,1654865452573766,100,44.649908,10.915498,-0.000000,0.000000,187,0,0,1,0
22,1654865452673781,100,44.649908,10.915498,-0.000000,0.000000,287,0,0,1,0
23,1654865452773814,100,44.649908,10.915498,-0.000000,0.000000,187,0,0,1,0
24,1654865452873760,100,44.649908,10.915498,-0.000000,0.000000,187,0,0,1,0
25,1654865452973761,100,44.649908,10.915498,-0.000000,0.000000,187,0,0,1,0
26,1654865453075875,100,44.649908,10.915498,-0.000000,0.000000,187,0,0,1,0
27,1654865453173783,100,44.649908,10.915498,-0.000000,0.000000,287,0,0,1,0
28,1654865453273765,100,44.649908,10.915498,-0.000000,0.000000,187,0,0,1,0
29,1654865453373969,100,44.649908,10.915498,-0.000000,0.000000,187,0,0,1,0
30,1654865453473780,100,44.649908,10.915498,-0.000000,0.000000,187,0,0,1,0
31,1654865453573764,100,44.649908,10.915498,-0.000000,0.000000,187,0,0,1,0
32,1654865453673761,100,44.649908,10.915498,-0.000000,0.000000,287,0,0,1,0
33,1654865453773785,100,44.649908,10.915498,-0.000000,0.000000,187,0,0,1,0
34,1654865453873793,100,44.649908,10.915498,-0.000000,0.000000,187,0,0,1,0
35,1654865453973767,100,44.649908,10.915498,-0.000000,0.000000,187,0,0,1,0
36,1654865454073770,100,44.649908,10.915498,-0.000000,0.000000,187,0,0,1,0
37,1654865454173792,100,44.649908,10.915498,-0.000000,0.000000,287,0,0,1,0
38,1654865454273762,100,44.649908,10.915498,-0.000000,0.000000,187,0,0,1,0
39,1654865454373762,100,44.649908,10.915498,-0.000000,0.000000,187,0,0,1,0
40,1654865454473787,100,44.649908,10.915498,-0.000000,0.000000,187,0,0,1,0
41,1654865454573777,100,44.649908,10.915498,-0.000000,0.000000,187,0,0,1,0
42,1654865454673763,100,44.649908,10.915498,-0.000000,0.000000,287,0,0,1,0
43,1654865454773930,100,44.649908,10.915498,-0.000000,0.000000,187,0,0,1,0
