latitude,longitude
44.652776,10.933286
44.652775,10.933285
44.652775,10.933285
44.652775,10.933284
44.652772,10.93328
44.652771,10.933278
44.65277,10.933278
44.652767,10.933273
44.652767,10.933272
44.652764,10.93327
44.652763,10.933266
44.652759,10.933263
44.652757,10.933261
44.652756,10.93326
44.652752,10.933255
44.652747,10.933249
44.65274,10.933241
44.652738,10.933239
44.652736,10.933238
44.652736,10.933237
44.652733,10.933233
44.652725,10.933222
44.652723,10.93322
44.652723,10.93322
44.652723,10.93322
44.652725,10.93322
44.652726,10.933221
44.652726,10.933221
44.652728,10.933223
44.652728,10.933224
44.652727,10.933224
44.652727,10.933224
44.652727,10.933224
44.652728,10.933224
44.652729,10.933223
44.652729,10.933223
44.652729,10.933224
44.652729,10.933224
44.652729,10.933225
44.652729,10.933225
44.652729,10.933225
44.652729,10.933225
44.652729,10.933225
44.652725,10.933222
44.652723,10.933219
44.652723,10.933218
44.652721,10.933216
44.65272,10.933215
44.652715,10.933207
44.652712,10.933202
44.652709,10.9332
44.652708,10.933198
44.652699,10.93319
44.652688,10.933174
44.652687,10.933173
44.652682,10.93317
44.652679,10.933166
44.65268,10.933165
44.652675,10.933161
44.652664,10.933149
44.652662,10.933148
44.652654,10.933139
44.652646,10.933132
44.652642,10.933126
44.65264,10.933125
44.652637,10.933119
44.652633,10.933113
44.652629,10.933109
44.652619,10.933096
44.652615,10.933092
44.652615,10.933089
44.652613,10.933087
44.652603,10.933082
44.652602,10.933079
44.652587,10.933063
44.652589,10.933061
44.652582,10.933058
44.652578,10.93305
44.652574,10.933048
44.652573,10.933047
44.652572,10.933044
44.65257,10.933044
44.65257,10.933042
44.652569,10.933042
44.652567,10.933038
44.652566,10.933039
44.652566,10.933038
44.652567,10.933038
44.652564,10.933038
44.652564,10.933038
44.652564,10.933037
44.652565,10.933037
44.65256,10.933033
44.652559,10.933028
44.652559,10.933028
44.652559,10.933027
44.652558,10.933026
44.652555,10.933019
44.652556,10.933014
44.652558,10.933012
44.652559,10.93301
44.652559,10.933009
44.65256,10.933009
44.65256,10.933008
44.652561,10.933006
44.652561,10.933005
44.652564,10.933007
44.652563,10.933007
44.652562,10.933006
44.652562,10.933004
44.652561,10.933003
44.652559,10.933002
44.652562,10.933
44.652557,10.932995
44.652551,10.932992
44.652549,10.93299
44.652548,10.932989
44.652547,10.932988
44.652545,10.932985
44.652548,10.932985
44.652547,10.932984
44.652539,10.932984
44.652531,10.932981
44.652527,10.932978
44.652522,10.932973
44.652523,10.932971
44.652522,10.93297
44.652521,10.932969
44.65252,10.93297
44.652518,10.932969
44.652515,10.932967
44.652512,10.932964
44.652511,10.932963
44.65251,10.932962
44.652512,10.93296
44.65251,10.932961
44.652509,10.93296
44.652509,10.932958
44.65251,10.932954
44.652508,10.932952
44.65251,10.932955
44.652512,10.932957
44.652512,10.932957
44.652511,10.932958
44.652502,10.932953
44.652501,10.932951
44.6525,10.932951
44.652498,10.932948
44.652496,10.932944
44.652496,10.932942
44.652495,10.93294
44.652493,10.932939
44.652489,10.932935
44.652489,10.932933
44.652487,10.932931
44.652486,10.932931
44.652482,10.932926
44.652481,10.932924
44.652477,10.932926
44.652475,10.932923
44.652473,10.932921
44.652472,10.932919
44.65247,10.932918
44.652469,10.932914
44.652467,10.932909
44.652465,10.932908
44.652459,10.932898
44.652452,10.932881
44.652449,10.932878
44.652447,10.932875
44.652443,10.932864
44.652443,10.932861
44.65244,10.932851
44.652435,10.932841
44.652434,10.932834
44.652433,10.932831
44.652425,10.93281
44.652421,10.932796
44.652415,10.932775
44.652413,10.93277
44.652405,10.932752
44.652399,10.932739
44.652395,10.932734
44.652369,10.93269
44.652352,10.932666
44.652332,10.932642
44.652308,10.932615
44.65228,10.932582
44.652249,10.932551
44.652222,10.932516
44.652194,10.93248
44.65217,10.932453
44.652159,10.932435
44.652127,10.932394
44.652094,10.93235
44.652079,10.932335
44.65205,10.932299
44.652025,10.932273
44.65201,10.932253
44.651992,10.932235
44.651976,10.932212
44.651943,10.93217
44.651908,10.93213
44.651871,10.932093
44.651834,10.932055
44.651799,10.932013
44.651762,10.931975
44.651725,10.931936
44.651688,10.931897
44.65165,10.93185
44.651628,10.931827
44.651596,10.93179
44.651561,10.931752
44.651523,10.93171
44.651508,10.931702
44.651468,10.931665
44.651443,10.931642
44.651415,10.931584
44.65138,10.931545
44.651347,10.931507
44.651314,10.931471
44.651293,10.931446
44.651262,10.93141
44.651231,10.931375
44.651198,10.931342
44.651169,10.931309
44.65114,10.931277
44.651111,10.931246
44.651083,10.931214
44.651047,10.931176
44.65101,10.931136
44.650993,10.931118
44.650959,10.93108
44.650925,10.931044
44.650889,10.931008
44.650882,10.931
44.650847,10.930965
44.650815,10.930928
44.65078,10.930894
44.650746,10.930862
44.650713,10.930833
44.650691,10.930809
44.650665,10.930787
44.650649,10.930769
44.650622,10.930745
44.650594,10.930718
44.650562,10.930694
44.650532,10.930664
44.650501,10.930636
44.650468,10.930607
44.650437,10.930578
44.650404,10.930551
44.650371,10.930523
44.650336,10.930497
44.650302,10.93047
44.650267,10.930444
44.650231,10.930412
44.650209,10.930394
44.650174,10.930368
44.650142,10.93033
44.650108,10.930302
44.650073,10.930273
44.65004,10.930245
44.650031,10.930238
44.649999,10.930209
44.649969,10.930184
44.649937,10.930156
44.649904,10.930134
44.649864,10.930103
44.64983,10.930075
44.649823,10.93007
44.649808,10.930057
44.649794,10.930045
44.649762,10.930023
44.649749,10.93001
44.649743,10.930004
44.64971,10.929977
44.64969,10.929969
44.649679,10.929961
44.649656,10.929945
44.649636,10.929927
44.649631,10.929924
44.649613,10.929906
44.649601,10.929896
44.649591,10.929893
44.649584,10.929884
44.649567,10.929869
44.64954,10.92985
44.649515,10.929836
44.649499,10.929827
44.64949,10.929823
44.649487,10.929823
44.649484,10.92982
44.649484,10.929818
44.64948,10.929817
44.64947,10.929818
44.649458,10.929813
44.649455,10.929816
44.64945,10.92982
44.649447,10.929824
44.649444,10.929825
44.649438,10.92983
44.64943,10.929839
44.649421,10.929848
44.649413,10.929863
44.649404,10.929882
44.649398,10.929897
44.649389,10.929915
44.64938,10.929939
44.649372,10.929963
44.649357,10.930004
44.649353,10.930021
44.649348,10.93003
44.649347,10.930038
44.649338,10.930066
44.649331,10.930081
44.649319,10.930107
44.649305,10.930147
44.649298,10.930166
44.649293,10.930179
44.649273,10.930233
44.649259,10.930271
44.649239,10.930322
44.649221,10.930377
44.649201,10.93043
44.649171,10.930494
44.649159,10.930523
44.649142,10.930575
44.649127,10.930624
44.64911,10.930676
44.649091,10.930726
44.649084,10.93077
44.649066,10.930818
44.64905,10.930866
44.64904,10.930891
44.649021,10.930943
44.649015,10.93097
44.648996,10.931019
44.648985,10.931043
44.648965,10.931096
44.648948,10.931146
44.648931,10.931198
44.648913,10.93125
44.648892,10.931296
44.648875,10.931347
44.648857,10.93139
44.648848,10.931404
44.648827,10.931452
44.648808,10.931503
44.648808,10.931517
44.6488,10.931553
44.648787,10.931587
44.64877,10.931634
44.648756,10.931678
44.648733,10.931732
44.648735,10.931736
44.648718,10.931785
44.648717,10.931793
44.648701,10.931844
44.648682,10.931899
44.648667,10.931945
44.648649,10.931994
44.648638,10.932018
44.648625,10.932044
44.6486,10.932089
44.648598,10.932093
44.648596,10.932097
44.648594,10.932103
44.648589,10.932112
44.648583,10.932118
44.648574,10.932117
44.648569,10.932119
44.648566,10.93212
44.648557,10.932123
44.648539,10.932127
44.648523,10.932129
44.648513,10.932127
44.648492,10.93212
44.648477,10.932118
44.648455,10.932104
44.648431,10.932083
44.648418,10.932068
44.648397,10.932037
44.648365,10.932001
44.648337,10.931964
44.648318,10.931956
44.648304,10.931941
44.648271,10.931903
44.648247,10.931878
44.648216,10.931846
44.648184,10.931821
44.648178,10.931817
44.648173,10.931813
44.64815,10.931789
44.648136,10.931781
44.648134,10.931781
44.648124,10.931772
44.648097,10.931745
44.648071,10.931716
44.648042,10.931684
44.64801,10.931649
44.647977,10.931622
44.647946,10.931589
44.647912,10.931558
44.647878,10.931526
44.647852,10.931502
44.647823,10.931468
44.647789,10.931441
44.64776,10.931411
44.647753,10.93141
44.647737,10.931398
44.647707,10.93137
44.647676,10.931345
44.647668,10.931334
44.647659,10.931316
44.647644,10.931296
44.647622,10.931285
44.647617,10.931283
44.647614,10.931279
44.647597,10.931265
44.647594,10.931253
44.647587,10.931245
44.647579,10.931236
44.647571,10.931236
44.647571,10.931233
44.647572,10.93123
44.647568,10.931226
44.64756,10.931206
44.647561,10.931203
44.647561,10.931199
44.647557,10.931202
44.647554,10.931199
44.647553,10.931197
44.647549,10.931193
44.647548,10.93119
44.647537,10.931182
44.647513,10.931155
44.647505,10.931147
44.647484,10.931128
44.647477,10.931124
44.647461,10.931106
44.647443,10.93109
44.647433,10.931083
44.647423,10.931072
44.64742,10.931068
44.647417,10.931069
44.647413,10.931068
44.647401,10.931052
44.647399,10.931044
44.647394,10.931039
44.647383,10.931016
44.647355,10.931001
44.64735,10.931001
44.647348,10.931002
44.647338,10.931004
44.647333,10.931006
44.647318,10.931014
44.647315,10.931016
44.64731,10.931018
44.647302,10.931018
44.647267,10.931036
44.647247,10.931105
44.647234,10.931126
44.647203,10.931171
44.647176,10.931207
44.647152,10.931245
44.647131,10.93127
44.647126,10.931279
44.647117,10.931298
44.647091,10.931329
44.64709,10.93135
44.647095,10.931358
44.647094,10.931385
44.647096,10.931411
44.647107,10.93142
44.647112,10.931427
44.647118,10.93145
44.647126,10.931502
44.647128,10.931527
44.647132,10.931563
44.647131,10.931582
44.647126,10.931603
44.647123,10.931634
44.647119,10.931666
44.647112,10.93171
44.647103,10.931743
44.64709,10.931787
44.647073,10.931844
44.647056,10.93189
44.64704,10.931931
44.647021,10.931979
44.647,10.932023
44.646993,10.932055
44.646973,10.932109
44.646966,10.932152
44.646953,10.932188
44.646936,10.932234
44.646934,10.932242
44.646923,10.932263
44.646915,10.932282
44.646908,10.932299
44.646892,10.932324
44.646888,10.932337
44.646874,10.932388
44.64687,10.932407
44.646855,10.932429
44.646854,10.932444
44.646847,10.932436
44.646827,10.932481
44.646822,10.932496
44.646807,10.932522
44.646824,10.932522
44.646822,10.932525
44.646821,10.932527
44.646815,10.932537
44.646815,10.93254
44.646814,10.932541
44.646814,10.932542
44.64682,10.932541
44.646819,10.932542
44.646819,10.932538
44.646819,10.932546
44.646819,10.932546
44.646819,10.932548
44.646825,10.932544
44.646827,10.932545
44.646826,10.932545
44.646826,10.932544
44.646826,10.932545
44.646826,10.932545
44.646826,10.932546
44.646825,10.932546
44.646826,10.932546
44.646826,10.932547
44.646826,10.932548
44.646827,10.932548
44.646827,10.932548
44.646827,10.932548
44.646827,10.932548
44.646827,10.932548
44.646827,10.932548
44.646827,10.932548
44.646827,10.932548
44.646827,10.932548
44.646827,10.932548
44.646827,10.932548
44.646827,10.932548
44.646827,10.932548
44.646827,10.932548
44.646827,10.932548
44.646827,10.932548
44.646827,10.932548
44.646828,10.932548
44.646828,10.932548
44.646828,10.932548
44.646828,10.932548
44.646828,10.932549
44.646828,10.932549
44.646829,10.932549
44.646829,10.932549
44.646829,10.932549
44.646829,10.932549
44.646829,10.932549
44.646829,10.932549
44.646829,10.932549
44.646829,10.932549
44.64683,10.932549
44.64683,10.932549
44.64683,10.932549
44.64683,10.932549
44.64683,10.932549
44.64683,10.932549
44.646829,10.932558
44.646828,10.932561
44.646827,10.932563
44.646825,10.932567
44.646824,10.932572
44.646822,10.932574
44.64682,10.932582
44.646817,10.93259
44.646816,10.932594
44.646811,10.932609
44.646811,10.932612
44.646806,10.93262
44.646805,10.932634
44.646798,10.932651
44.646779,10.932668
44.646775,10.932669
44.646769,10.932672
44.646763,10.932674
44.646747,10.932681
44.646733,10.932687
44.646731,10.932691
44.646723,10.932695
44.646718,10.932693
44.646704,10.932697
44.646685,10.932692
44.64668,10.932688
44.646672,10.932686
44.646668,10.932675
44.64666,10.932674
44.646621,10.932652
44.646608,10.93264
44.646572,10.93261
44.646546,10.932596
44.646534,10.93259
44.6465,10.932567
44.646464,10.932542
44.646424,10.932513
44.64639,10.932486
44.646356,10.932462
44.646316,10.932431
44.646276,10.932401
44.646239,10.932379
44.646198,10.932349
44.646158,10.932319
44.646116,10.932286
44.646085,10.932262
44.646052,10.932237
44.64602,10.93221
44.645988,10.932184
44.645953,10.932162
44.645943,10.932158
44.645911,10.932132
44.645878,10.932108
44.645845,10.932083
44.645812,10.932057
44.645779,10.932032
44.645745,10.932008
44.645704,10.931976
44.645663,10.931942
44.645622,10.931912
44.645584,10.931881
44.645546,10.931847
44.645528,10.931838
44.64549,10.93181
44.645453,10.931784
44.645415,10.931757
44.645378,10.931732
44.645341,10.931712
44.645305,10.931691
44.64527,10.931671
44.645253,10.931655
44.645239,10.931643
44.6452,10.931613
44.64518,10.931597
44.645144,10.931567
44.64511,10.931539
44.645077,10.931513
44.645044,10.931494
44.645019,10.931476
44.645004,10.931465
44.644988,10.931458
44.644986,10.93145
44.644951,10.931428
44.644943,10.931425
44.644937,10.93142
44.644934,10.931419
44.644926,10.931417
44.644917,10.931399
44.644913,10.931395
44.644911,10.931394
44.644908,10.931392
44.644908,10.931392
44.644904,10.931391
44.644902,10.931389
44.644898,10.931384
44.644897,10.931374
44.644895,10.931373
44.644892,10.931369
44.644873,10.931349
44.644865,10.931348
44.644842,10.931332
44.644837,10.931327
44.64483,10.93132
44.64482,10.931314
44.644794,10.931296
44.644788,10.931294
44.644776,10.931284
44.64474,10.931261
44.644705,10.931236
44.644687,10.93122
44.644676,10.931212
44.644672,10.93121
44.644643,10.931189
44.64464,10.931183
44.644627,10.931173
44.644624,10.93117
44.644619,10.931168
44.644616,10.931163
44.644612,10.931161
44.644612,10.931159
44.644609,10.931159
44.644607,10.931156
44.644605,10.931153
44.644603,10.931152
44.644595,10.931139
44.644594,10.931138
44.644592,10.931134
44.644589,10.931133
44.644589,10.93113
44.644587,10.931131
44.644585,10.931128
44.644581,10.931125
44.644578,10.931122
44.644559,10.93111
44.644558,10.931108
44.644555,10.931101
44.644556,10.931099
44.644553,10.931097
44.644552,10.931096
44.64455,10.931094
44.644548,10.931092
44.644543,10.931092
44.644537,10.931089
44.644521,10.931075
44.644517,10.931073
44.644516,10.931072
44.644511,10.931069
44.644508,10.931067
44.644506,10.931066
44.644507,10.931059
44.644505,10.931058
44.644504,10.931057
44.644503,10.931056
44.644501,10.931057
44.644492,10.931055
44.644487,10.931057
44.644481,10.931059
44.644473,10.931062
44.64447,10.931066
44.644467,10.931066
44.64445,10.931071
44.644449,10.931075
44.644437,10.931094
44.644434,10.931096
44.644425,10.931101
44.644421,10.931113
44.644407,10.931143
44.644389,10.931174
44.644367,10.931223
44.644345,10.931276
44.644341,10.931283
44.644324,10.931314
44.644319,10.931327
44.644309,10.931346
44.644308,10.931353
44.644293,10.931385
44.64429,10.931389
44.644273,10.931423
44.644268,10.931435
44.644261,10.931453
44.644256,10.931469
44.644249,10.93148
44.644244,10.931489
44.644243,10.931493
44.644242,10.931498
44.64424,10.931499
44.644239,10.931504
44.644233,10.931509
44.644231,10.931514
44.644227,10.931521
44.644223,10.931531
44.644222,10.931532
44.644221,10.931533
44.64422,10.931537
44.64422,10.931539
44.644218,10.931539
44.644219,10.931539
44.644219,10.931539
44.644218,10.931539
44.644218,10.931539
44.644218,10.931539
44.644218,10.931539
44.644217,10.931541
44.644213,10.931541
44.644208,10.931545
44.644207,10.931549
44.644206,10.931552
44.644205,10.931554
44.644204,10.931556
44.644198,10.93156
44.644196,10.931565
44.644194,10.931566
44.644193,10.93157
44.644187,10.931586
44.644185,10.931589
44.644181,10.931595
44.644179,10.931605
44.644177,10.931608
44.644172,10.931619
44.644159,10.931643
44.644153,10.931658
44.644148,10.931671
44.644138,10.931689
44.644125,10.931725
44.644109,10.931757
44.644102,10.931775
44.644094,10.931793
44.644082,10.931822
44.644057,10.931866
44.644045,10.931898
44.644026,10.931942
44.644014,10.931965
44.643993,10.932011
44.643983,10.93204
44.643962,10.932089
44.643941,10.932138
44.643932,10.932167
44.643921,10.932189
44.643902,10.932237
44.643883,10.932285
44.643863,10.932329
44.643845,10.932376
44.643827,10.932423
44.643806,10.932467
44.643786,10.932513
44.643767,10.932559
44.64375,10.932604
44.643733,10.932646
44.643712,10.932692
44.643692,10.932741
44.643671,10.932785
44.643651,10.932829
44.643632,10.932864
44.643608,10.932903
44.643583,10.932942
44.643556,10.932988
44.643529,10.933034
44.643519,10.933056
44.643498,10.933099
44.643477,10.933149
44.64346,10.933194
44.643451,10.933209
44.643443,10.933228
44.643432,10.933253
44.643429,10.93326
44.643421,10.933278
44.643416,10.933291
44.643414,10.933296
44.64341,10.933306
44.643409,10.933307
44.643408,10.933309
44.643407,10.933309
44.643408,10.933308
44.643407,10.933309
44.643407,10.93331
44.643408,10.933311
44.643408,10.933311
44.643408,10.933311
44.643408,10.933311
44.643408,10.93331
44.643412,10.93331
44.643411,10.93331
44.643411,10.933309
44.643411,10.933309
44.643411,10.933308
44.643411,10.933308
44.64341,10.933307
44.64341,10.933306
44.64341,10.933306
44.64341,10.933305
44.643409,10.933305
44.643409,10.933304
44.643409,10.933304
44.643408,10.933303
44.643408,10.933303
44.643408,10.933303
44.643407,10.933302
44.643407,10.933302
44.643407,10.933302
44.643407,10.933302
44.643406,10.933302
44.643406,10.933301
44.643405,10.933301
44.643405,10.933301
44.643405,10.933301
44.643404,10.933301
44.643404,10.933301
44.643404,10.933301
44.643403,10.933301
44.643403,10.933301
44.643403,10.933301
44.643403,10.933301
44.643402,10.933301
44.643402,10.933301
44.643402,10.933301
44.643402,10.933301
44.643402,10.933301
44.643401,10.933301
44.643401,10.933301
44.643401,10.933301
44.643401,10.933301
44.643401,10.933301
44.643401,10.933301
44.643401,10.933301
44.643401,10.933301
44.643401,10.933301
44.643401,10.933301
44.6434,10.933301
44.6434,10.933301
44.6434,10.933301
44.6434,10.933301
44.6434,10.933301
44.6434,10.933301
44.6434,10.933301
44.6434,10.933301
44.6434,10.933301
44.6434,10.933301
44.6434,10.933301
