seq_num,timestamp,TgenCAM,latitude,longitude,heading,velocity,size,trig_vel,trig_head,trig_distance,trig_timeout
0,1641312804178011,100,44.645274,10.885771,199.4,4.65,100,0,1,0,0
1,1641312804378002,200,44.645267,10.885765,205.4,4.44,100,0,1,0,0
2,1641312805178026,800,44.645237,10.885743,210.7,4.62,100,0,1,0,0
3,1641312805378013,200,44.64523,10.88574,204.7,4.5,100,0,1,0,0
4,1641312805478016,100,44.645227,10.885736,209.5,4.27,100,0,1,0,0
5,1641312806477261,1000,44.645193,10.885708,207.0,4.28,100,0,0,1,0
6,1641312806677259,200,44.645187,10.885699,214.4,4.55,100,0,1,0,0
7,1641312806977261,300,44.645176,10.885692,208.6,4.47,100,0,1,0,0
8,1641312807377263,400,44.645161,10.885683,213.2,4.5,100,0,1,0,0
9,1641312807677263,300,44.64515,10.885679,202.0,4.42,100,0,1,0,0
10,1641312808277262,600,44.645128,10.885664,206.1,4.18,100,0,1,0,0
11,1641312808377263,100,44.645125,10.88566,210.3,4.33,100,0,1,0,0
12,1641312809377262,1000,44.645091,10.885632,214.7,4.64,100,0,1,1,0
13,1641312810377253,1000,44.645061,10.885604,215.0,4.29,100,0,0,1,0
14,1641312810477254,100,44.645057,10.885603,209.8,4.16,100,0,1,0,0
15,1641312810777253,300,44.645048,10.885593,216.1,4.16,100,0,1,0,0
16,1641312810877254,100,44.645045,10.885591,212.0,4.02,100,0,1,0,0
17,1641312811277253,400,44.645032,10.885579,216.1,4.18,100,0,1,0,0
18,1641312811577256,300,44.645021,10.885572,208.0,4.79,100,1,1,0,0
19,1641312811777253,200,44.645015,10.885567,210.2,4.21,100,1,0,0,0
20,1641312812477265,700,44.644994,10.885552,216.4,4.67,100,0,1,0,0
21,1641312812577262,100,44.64499,10.885549,212.1,4.54,100,0,1,0,0
22,1641312812777262,200,44.644983,10.885546,203.3,4.27,100,0,1,0,0
23,1641312812977358,200,44.644977,10.885541,207.7,4.24,100,0,1,0,0
24,1641312813277300,300,44.644968,10.885532,214.2,4.45,100,0,1,0,0
25,1641312813377289,100,44.644966,10.885528,219.6,4.27,100,0,1,0,0
26,1641312813477288,100,44.644962,10.885526,214.1,4.3,100,0,1,0,0
27,1641312814277267,800,44.644936,10.885503,214.8,4.89,100,1,0,0,0
28,1641312814977274,700,44.644912,10.885484,206.8,4.63,100,0,1,0,0
29,1641312815077223,100,44.644908,10.88548,211.1,4.63,100,0,1,0,0
30,1641312815678052,600,44.644889,10.885463,215.7,4.31,100,0,1,0,0
31,1641312815978101,300,44.644877,10.885454,210.2,4.7,100,0,1,0,0
32,1641312816578020,600,44.64486,10.885436,212.9,4.15,100,1,0,0,0
33,1641312817277262,700,44.644837,10.885415,208.6,4.69,100,1,1,0,0
34,1641312818078012,800,44.644808,10.885395,202.8,4.51,100,0,1,0,0
35,1641312819078018,1000,44.644772,10.885372,203.7,4.58,100,0,0,1,0
36,1641312820078004,1000,44.644737,10.885352,202.8,4.37,100,0,0,1,0
37,1641312820378030,300,44.64473,10.885343,207.5,4.3,100,0,1,0,0
38,1641312821378011,1000,44.644695,10.885318,207.6,4.39,100,0,0,1,0
39,1641312822378023,1000,44.64466,10.885295,207.4,4.5,100,0,0,1,0
40,1641312822678032,300,44.64465,10.885289,202.2,4.32,100,0,1,0,0
41,1641312823678025,1000,44.644613,10.885267,200.2,4.67,100,0,0,1,0
42,1641312824678030,1000,44.644578,10.885252,192.9,3.95,100,1,1,1,0
43,1641312824878019,200,44.64457,10.885247,199.1,4.24,100,0,1,0,0
44,1641312825077998,200,44.644562,10.885242,200.1,4.79,100,1,0,0,0
45,1641312825277256,200,44.644555,10.88524,194.2,4.44,100,0,1,0,0
46,1641312825578007,300,44.644545,10.885238,187.4,3.82,100,1,1,0,0
47,1641312825678022,100,44.644541,10.885236,192.2,4.06,100,0,1,0,0
48,1641312826178023,500,44.64452,10.885225,200.0,4.93,100,1,1,0,0
49,1641312826378005,200,44.644513,10.885222,198.2,4.26,100,1,0,0,0
50,1641312827178007,800,44.644482,10.885204,200.6,4.88,100,1,0,0,0
51,1641312827477341,300,44.644471,10.885201,194.8,4.63,100,0,1,0,0
52,1641312827578000,100,44.644467,10.885198,199.5,4.6,100,0,1,0,0
53,1641312828177262,600,44.644442,10.885191,192.4,5.01,100,0,1,0,0
54,1641312828677263,500,44.644423,10.885183,196.6,4.61,100,0,1,0,0
55,1641312829077222,400,44.64441,10.885181,193.7,4.09,100,1,0,0,0
56,1641312829877262,800,44.644383,10.885166,198.5,3.85,100,0,1,0,0
57,1641312830377257,500,44.644364,10.885157,202.7,4.08,100,0,1,0,0
58,1641312830477254,100,44.644362,10.885158,197.7,3.54,100,1,1,0,0
59,1641312830677261,200,44.644356,10.885153,204.5,3.69,100,0,1,0,0
60,1641312830877261,200,44.64435,10.885148,209.6,3.73,100,0,1,0,0
61,1641312831077998,200,44.644345,10.885142,215.0,3.61,100,0,1,0,0
62,1641312831178001,100,44.644344,10.885142,221.1,3.58,100,0,1,0,0
63,1641312831378020,200,44.644339,10.885134,225.8,3.77,100,0,1,0,0
64,1641312831578010,200,44.644335,10.885127,232.7,3.87,100,0,1,0,0
65,1641312831978009,400,44.644328,10.885113,238.7,3.26,100,1,1,0,0
66,1641312832077996,100,44.644326,10.885107,239.0,3.77,100,1,0,0,0
67,1641312832678041,600,44.644318,10.885086,5.0,3.5,100,0,1,0,0
68,1641312832777659,100,44.644316,10.885081,243.4,3.71,100,0,1,0,0
69,1641312832878024,100,44.644316,10.885076,252.4,3.79,100,0,1,0,0
70,1641312832978021,100,44.644314,10.885073,247.5,3.66,100,0,1,0,0
71,1641312833278051,300,44.644314,10.885058,256.1,3.88,100,0,1,0,0
72,1641312833678041,400,44.644312,10.885041,264.1,3.68,100,0,1,0,0
73,1641312833978017,300,44.644312,10.885027,271.2,3.87,100,0,1,0,0
74,1641312834278022,300,44.644313,10.885011,278.4,4.2,100,0,1,0,0
75,1641312834778030,500,44.644314,10.884989,274.3,3.7,100,0,1,0,0
76,1641312834877262,100,44.644315,10.884984,280.7,3.63,100,0,1,0,0
77,1641312835278018,400,44.644322,10.884966,288.8,3.86,100,0,1,0,0
78,1641312835478015,200,44.644324,10.884957,293.5,4.08,100,0,1,0,0
79,1641312836178011,700,44.644336,10.884927,298.8,4.1,100,0,1,0,0
80,1641312836578013,400,44.644342,10.884907,292.4,4.08,100,0,1,0,0
81,1641312837578019,1000,44.644358,10.88486,291.8,4.14,100,0,0,1,0
82,1641312838578030,1000,44.644374,10.884812,289.4,4.09,100,0,0,1,0
83,1641312838878017,300,44.644379,10.884798,293.5,4.19,100,0,1,0,0
84,1641312839378015,500,44.64439,10.884773,298.3,4.48,100,0,1,0,0
85,1641312839478030,100,44.64439,10.884768,289.0,4.16,100,0,1,0,0
86,1641312839578022,100,44.644392,10.884763,293.9,4.33,100,0,1,0,0
87,1641312840578018,1000,44.644409,10.884714,292.3,4.29,100,0,0,1,0
88,1641312840878022,300,44.644414,10.884699,296.4,4.39,100,0,1,0,0
89,1641312841878018,1000,44.644433,10.884652,298.0,4.34,100,0,0,1,0
90,1641312842278034,400,44.64444,10.884631,289.5,4.5,100,0,1,0,0
91,1641312842478032,200,44.644441,10.884623,281.2,3.68,100,1,1,0,0
92,1641312842778023,300,44.644446,10.884607,294.4,4.41,100,1,1,0,0
93,1641312842978005,200,44.64445,10.884594,293.1,5.11,100,1,0,0,0
94,1641312843078004,100,44.644454,10.884589,299.3,5.2,100,0,1,0,0
95,1641312843178023,100,44.644455,10.884585,289.8,4.63,100,1,1,0,0
96,1641312843578016,400,44.644462,10.884563,296.2,4.9,100,0,1,0,0
97,1641312843678014,100,44.644463,10.884558,291.2,4.55,100,0,1,0,0
98,1641312843978030,300,44.644469,10.884541,296.0,4.96,100,0,1,0,0
99,1641312844078009,100,44.64447,10.884535,290.7,4.83,100,0,1,0,0
100,1641312844378013,300,44.644477,10.884521,295.1,4.68,100,0,1,0,0
101,1641312844877255,500,44.644485,10.884491,289.1,4.94,100,0,1,0,0
102,1641312844977257,100,44.644487,10.884486,294.0,4.88,100,0,1,0,0
103,1641312845277260,300,44.644491,10.884472,288.4,4.45,100,0,1,0,0
104,1641312845477252,200,44.644496,10.88446,297.0,5.09,100,1,1,0,0
105,1641312845977259,500,44.644505,10.884434,293.6,4.44,100,1,0,0,0
106,1641312846077215,100,44.644508,10.88443,300.7,4.49,100,0,1,0,0
107,1641312846377255,300,44.644514,10.884413,292.2,4.73,100,0,1,0,0
108,1641312846577257,200,44.644518,10.884402,296.3,4.77,100,0,1,0,0
109,1641312846777255,200,44.64452,10.884393,295.9,4.22,100,1,0,0,0
110,1641312846977256,200,44.644525,10.884382,300.6,4.76,100,1,1,0,0
111,1641312847077262,100,44.644527,10.884376,295.5,4.8,100,0,1,0,0
112,1641312847677262,600,44.644538,10.884347,295.8,4.28,100,1,0,0,0
113,1641312847777301,100,44.644539,10.884342,290.9,3.97,100,0,1,0,0
114,1641312847877276,100,44.644541,10.884337,296.2,4.34,100,0,1,0,0
115,1641312848378204,500,44.644551,10.884311,298.0,5.03,100,1,0,0,0
116,1641312848778003,400,44.644558,10.88429,296.7,4.45,100,1,0,0,0
117,1641312849078032,300,44.644561,10.884273,286.3,4.67,100,0,1,0,0
118,1641312849177280,100,44.644565,10.884268,291.7,4.88,100,0,1,0,0
119,1641312849478020,300,44.644568,10.884252,287.3,4.47,100,0,1,0,0
120,1641312849678022,200,44.644573,10.884243,297.5,4.38,100,0,1,0,0
121,1641312849878003,200,44.644575,10.884232,292.1,4.47,100,0,1,0,0
122,1641312850878002,1000,44.644591,10.884181,292.3,4.79,100,0,0,1,0
123,1641312851177261,300,44.644596,10.884164,287.8,4.9,100,0,1,0,0
124,1641312851278019,100,44.644596,10.884159,281.6,4.48,100,0,1,0,0
125,1641312851378031,100,44.644597,10.884153,287.5,4.57,100,0,1,0,0
126,1641312852077549,700,44.644604,10.884114,279.9,4.7,100,0,1,0,0
127,1641312852278033,200,44.644608,10.884105,285.2,4.35,100,0,1,0,0
128,1641312852378050,100,44.64461,10.8841,290.4,4.27,100,0,1,0,0
129,1641312853177259,800,44.644623,10.884061,294.8,4.32,100,0,1,0,0
130,1641312853778034,600,44.644634,10.88403,299.1,4.67,100,0,1,0,0
131,1641312854778039,1000,44.644655,10.883983,296.5,4.41,100,0,0,1,0
132,1641312854878003,100,44.644658,10.883978,300.7,4.65,100,0,1,0,0
133,1641312855178043,300,44.644664,10.883961,291.9,5.06,100,0,1,0,0
134,1641312855278029,100,44.644665,10.883957,295.5,4.45,100,1,0,0,0
135,1641312855478031,200,44.644669,10.883946,290.5,4.75,100,0,1,0,0
136,1641312855578030,100,44.644671,10.883941,297.2,4.75,100,0,1,0,0
137,1641312855678019,100,44.644672,10.883936,292.3,4.49,100,0,1,0,0
138,1641312856078003,400,44.644679,10.883916,296.7,4.44,100,0,1,0,0
139,1641312856378010,300,44.644684,10.883901,292.3,4.55,100,0,1,0,0
140,1641312856678010,300,44.644687,10.883885,284.5,4.31,100,0,1,0,0
141,1641312857077998,400,44.644692,10.883864,289.4,4.41,100,0,1,0,0
142,1641312857578629,500,44.6447,10.883838,285.1,4.34,100,0,1,0,0
143,1641312857778017,200,44.644704,10.883829,291.7,4.09,100,0,1,0,0
144,1641312858278049,500,44.644714,10.883805,296.5,4.44,100,0,1,0,0
145,1641312859278034,1000,44.644731,10.883757,297.0,4.27,100,0,0,1,0
146,1641312859378032,100,44.644732,10.883752,292.4,4.2,100,0,1,0,0
147,1641312859678006,300,44.644739,10.883737,301.1,4.67,100,0,1,0,0
148,1641312859778019,100,44.64474,10.883732,296.0,4.38,100,0,1,0,0
149,1641312859978034,200,44.644742,10.883722,291.2,4.26,100,0,1,0,0
150,1641312860278023,300,44.644747,10.883707,287.1,4.39,100,0,1,0,0
151,1641312860378031,100,44.64475,10.883702,293.8,4.59,100,0,1,0,0
152,1641312861378030,1000,44.644765,10.883652,287.8,4.2,100,0,1,1,0
153,1641312861478017,100,44.644767,10.883647,292.9,4.27,100,0,1,0,0
154,1641312861578032,100,44.644768,10.883642,288.7,4.16,100,0,1,0,0
155,1641312861678014,100,44.64477,10.883637,293.5,4.33,100,0,1,0,0
156,1641312862278032,600,44.64478,10.883607,289.3,4.29,100,0,1,0,0
157,1641312862377952,100,44.644782,10.883602,294.4,4.32,100,0,1,0,0
158,1641312862477953,100,44.644783,10.883597,289.8,4.12,100,0,1,0,0
159,1641312863277263,800,44.644797,10.883558,294.3,4.27,100,0,1,0,0
160,1641312863577262,300,44.644802,10.883544,298.5,4.41,100,0,1,0,0
161,1641312864177264,600,44.644812,10.883515,294.3,4.11,100,0,1,0,0
162,1641312864677263,500,44.644822,10.883489,297.7,4.73,100,1,0,0,0
163,1641312864977255,300,44.644826,10.883474,293.2,4.46,100,0,1,0,0
164,1641312865077261,100,44.644826,10.88347,287.9,4.09,100,0,1,0,0
165,1641312865377254,300,44.644832,10.883455,293.3,4.34,100,0,1,0,0
166,1641312866077988,700,44.644844,10.883422,300.3,4.01,100,0,1,0,0
167,1641312866278013,200,44.644848,10.883412,295.9,4.4,100,0,1,0,0
168,1641312867278017,1000,44.644864,10.883364,293.7,4.24,100,0,0,1,0
169,1641312867678022,400,44.644871,10.883346,298.7,4.14,100,0,1,0,0
170,1641312868178010,500,44.644879,10.883323,292.3,4.01,100,0,1,0,0
171,1641312868778028,600,44.644888,10.883295,297.0,4.12,100,0,1,0,0
172,1641312868978018,200,44.644889,10.883287,289.9,3.39,100,1,1,0,0
173,1641312869278020,300,44.644894,10.883274,291.1,3.91,100,1,0,0,0
174,1641312869778030,500,44.6449,10.883253,291.2,3.28,100,1,0,0,0
175,1641312869877262,100,44.644902,10.883249,296.1,3.69,100,0,1,0,0
176,1641312870478030,600,44.644911,10.883223,289.1,3.7,100,0,1,0,0
177,1641312870678032,200,44.644914,10.883215,294.8,3.66,100,0,1,0,0
178,1641312871478046,800,44.644927,10.883181,299.2,4.1,100,0,1,0,0
179,1641312871578026,100,44.644927,10.883176,292.9,3.89,100,0,1,0,0
180,1641312871778030,200,44.644931,10.883167,299.5,4.1,100,0,1,0,0
181,1641312871978016,200,44.644934,10.883159,294.8,3.78,100,0,1,0,0
182,1641312872778035,800,44.644948,10.883124,299.0,4.09,100,0,1,0,0
183,1641312872877262,100,44.644949,10.883119,292.4,3.95,100,0,1,0,0
184,1641312873678033,800,44.644958,10.883084,284.4,3.7,100,0,1,0,0
185,1641312874178009,500,44.644966,10.883062,293.4,3.82,100,0,1,0,0
186,1641312874278027,100,44.644966,10.883057,288.8,3.94,100,0,1,0,0
187,1641312874378024,100,44.644968,10.883052,293.3,4.0,100,0,1,0,0
188,1641312875278016,900,44.644981,10.883013,299.2,3.77,100,0,1,0,0
189,1641312876278013,1000,44.645001,10.882968,303.1,4.37,100,1,0,1,0
190,1641312877078016,800,44.645014,10.882932,298.6,3.87,100,0,1,0,0
191,1641312877178004,100,44.645013,10.882929,289.6,3.62,100,0,1,0,0
192,1641312877478021,300,44.645019,10.882914,298.2,4.12,100,0,1,0,0
193,1641312878578021,1100,44.645036,10.882868,298.4,3.92,100,0,0,1,0
194,1641312878777303,200,44.645039,10.88286,294.0,3.64,100,0,1,0,0
195,1641312879777306,1000,44.645051,10.88282,288.2,3.13,100,1,1,0,0
196,1641312879977313,200,44.645053,10.882813,292.4,3.0,100,0,1,0,0
197,1641312880477302,500,44.645056,10.882798,293.3,2.43,100,1,0,0,0
198,1641312880777269,300,44.64506,10.882789,298.3,2.6,100,0,1,0,0
199,1641312880877261,100,44.645062,10.882787,303.5,2.54,100,0,1,0,0
200,1641312881677275,800,44.645074,10.882767,315.2,2.47,100,0,1,0,0
201,1641312882177504,500,44.645082,10.882757,324.3,2.52,100,0,1,0,0
202,1641312882777256,600,44.645094,10.882744,328.6,2.9,100,0,1,0,0
203,1641312882877253,100,44.645097,10.88274,318.8,3.27,100,0,1,0,0
204,1641312882977255,100,44.645099,10.882736,314.4,3.53,100,0,1,0,0
205,1641312883377253,400,44.645105,10.882724,310.1,3.65,100,0,1,0,0
206,1641312883477253,100,44.645107,10.882719,304.9,3.98,100,0,1,0,0
207,1641312883777310,300,44.645111,10.882707,296.2,3.57,100,0,1,0,0
208,1641312884178014,400,44.645114,10.882689,287.5,3.71,100,0,1,0,0
209,1641312884478000,300,44.645117,10.882675,282.4,4.0,100,0,1,0,0
210,1641312885478029,1000,44.645125,10.882625,284.0,4.4,100,0,0,1,0
211,1641312886377296,900,44.645133,10.882575,282.6,5.03,100,1,0,1,0
212,1641312886778027,400,44.645137,10.882553,282.8,4.51,100,1,0,0,0
213,1641312887678608,900,44.645147,10.882501,282.7,4.81,100,0,0,1,0
214,1641312887877255,200,44.64515,10.882492,288.2,4.58,100,0,1,0,0
215,1641312887978029,100,44.645149,10.882487,282.2,4.32,100,0,1,0,0
216,1641312888478027,500,44.645154,10.882464,286.7,4.05,100,0,1,0,0
