seq_num,timestamp,TgenCAM,latitude,longitude,heading,velocity,size,trig_vel,trig_head,trig_distance,trig_timeout
0,1641559746182493,800,44.636547,10.88103,90.2,4.04,100,1,1,0,0
1,1641559746483233,300,44.636547,10.881043,84.9,3.93,100,0,1,0,0
2,1641559746683223,200,44.636549,10.881053,78.7,3.97,100,0,1,0,0
3,1641559746882515,200,44.636551,10.881063,72.7,4.05,100,0,1,0,0
4,1641559747083221,200,44.636554,10.881072,67.0,4.17,100,0,1,0,0
5,1641559747183232,100,44.636503,10.881078,123.6,4.51,100,0,1,1,0
6,1641559747583234,400,44.636494,10.881098,128.1,4.82,100,0,1,0,0
7,1641559747782507,200,44.636488,10.881108,132.7,5.04,100,0,1,0,0
8,1641559747983244,200,44.636481,10.881117,137.0,5.29,100,0,1,0,0
9,1641559748183240,200,44.636474,10.881124,124.8,4.71,100,1,1,0,0
10,1641559749083226,900,44.636452,10.881167,122.3,4.6,100,0,0,1,0
11,1641559749282513,200,44.636447,10.881182,127.5,4.97,100,0,1,0,0
12,1641559750183246,900,44.636427,10.881227,119.6,5.0,100,0,1,1,0
13,1641559750983223,800,44.636409,10.881271,118.1,4.9,100,0,0,1,0
14,1641559751883401,900,44.636391,10.881312,122.2,5.16,100,0,1,0,0
15,1641559752782502,900,44.63637,10.881359,121.3,5.17,100,0,0,1,0
16,1641559753583244,800,44.636347,10.881405,122.9,5.3,100,0,0,1,0
17,1641559754282499,700,44.636327,10.88145,122.4,5.56,100,0,0,1,0
18,1641559754983234,700,44.636309,10.881494,119.3,5.71,100,0,0,1,0
19,1641559755782500,800,44.636292,10.881543,115.3,5.75,100,0,0,1,0
20,1641559756282498,500,44.63628,10.881582,110.5,5.8,100,0,1,0,0
21,1641559756983248,700,44.636266,10.881629,111.2,5.67,100,0,0,1,0
22,1641559757782498,800,44.636252,10.881682,112.3,5.76,100,0,0,1,0
23,1641559758383242,600,44.636242,10.881721,106.4,5.65,100,0,1,0,0
24,1641559758483271,100,44.636239,10.881728,110.9,5.7,100,0,1,0,0
25,1641559758983280,500,44.63623,10.881763,106.6,5.67,100,0,1,0,0
26,1641559759183252,200,44.636227,10.881775,111.3,5.8,100,0,1,0,0
27,1641559759983251,800,44.636212,10.881829,109.9,5.67,100,0,0,1,0
28,1641559760683258,700,44.636197,10.881875,114.3,5.38,100,0,1,1,0
29,1641559761482510,800,44.636184,10.881925,111.6,5.4,100,0,0,1,0
