seq_num,timestamp,TgenCAM,latitude,longitude,heading,velocity,size,trig_vel,trig_head,trig_distance,trig_timeout
0,1635155097197071,0.000000,0.000000,136559.000000,-0.000000,0.000000,287,0,0,1,0
1,1635155097247141,50.070000,44.632407,10.939123,-0.000000,0.000000,187,0,0,1,0
2,1635155097297154,50.013000,44.632407,10.939123,-0.000000,0.000000,187,0,0,1,0
3,1635155097347133,49.979000,44.632407,10.939123,-0.000000,0.000000,187,0,0,1,0
4,1635155097397191,50.058000,44.632407,10.939123,-0.000000,0.000000,187,0,0,1,0
5,1635155097447143,49.952000,44.632407,10.939123,-0.000000,0.000000,287,0,0,1,0
6,1635155097497140,49.997000,44.632407,10.939123,-0.000000,0.000000,187,0,0,1,0
7,1635155097547175,50.035000,44.632407,10.939123,-0.000000,0.000000,187,0,0,1,0
8,1635155097597128,49.953000,44.632407,10.939123,-0.000000,0.000000,187,0,0,1,0
9,1635155097647134,50.006000,44.632407,10.939123,-0.000000,0.000000,187,0,0,1,0
10,1635155097697138,50.004000,44.632407,10.939123,-0.000000,0.000000,287,0,0,1,0
11,1635155097747142,50.004000,44.632407,10.939123,-0.000000,0.000000,187,0,0,1,0
12,1635155097797139,49.997000,44.632407,10.939123,-0.000000,0.000000,187,0,0,1,0
13,1635155097847145,50.006000,44.632407,10.939123,-0.000000,0.000000,187,0,0,1,0
14,1635155097897922,50.777000,44.632407,10.939123,-0.000000,0.000000,187,0,0,1,0
15,1635155097947134,49.212000,44.632407,10.939123,-0.000000,0.000000,287,0,0,1,0
16,1635155097997130,49.996000,44.632407,10.939123,-0.000000,0.000000,187,0,0,1,0
17,1635155098047105,49.975000,44.632407,10.939123,-0.000000,0.000000,187,0,0,1,0
18,1635155098097144,50.039000,44.632407,10.939123,-0.000000,0.000000,187,0,0,1,0
19,1635155098147144,50.000000,44.632407,10.939123,-0.000000,0.000000,187,0,0,1,0
20,1635155098197483,50.339000,44.632407,10.939123,-0.000000,0.000000,287,0,0,1,0
21,1635155098247140,49.657000,44.632407,10.939123,-0.000000,0.000000,187,0,0,1,0
22,1635155098297130,49.990000,44.632407,10.939123,-0.000000,0.000000,187,0,0,1,0
23,1635155098347133,50.003000,44.632407,10.939123,-0.000000,0.000000,187,0,0,1,0
24,1635155098397135,50.002000,44.632407,10.939123,-0.000000,0.000000,187,0,0,1,0
25,1635155098447143,50.008000,44.632407,10.939123,-0.000000,0.000000,287,0,0,1,0
26,1635155098497134,49.991000,44.632407,10.939123,-0.000000,0.000000,187,0,0,1,0
27,1635155098547147,50.013000,44.632407,10.939123,-0.000000,0.000000,187,0,0,1,0
28,1635155098597129,49.982000,44.632407,10.939123,-0.000000,0.000000,187,0,0,1,0
29,1635155098647133,50.004000,44.632407,10.939123,-0.000000,0.000000,187,0,0,1,0
30,1635155098697137,50.004000,44.632407,10.939123,-0.000000,0.000000,287,0,0,1,0
31,1635155098747145,50.008000,44.632407,10.939123,-0.000000,0.000000,187,0,0,1,0
32,1635155098797130,49.985000,44.632407,10.939123,-0.000000,0.000000,187,0,0,1,0
33,1635155098847330,50.200000,44.632407,10.939123,-0.000000,0.000000,187,0,0,1,0
34,1635155098897266,49.936000,44.632407,10.939123,-0.000000,0.000000,187,0,0,1,0
35,1635155098947131,49.865000,44.632407,10.939123,-0.000000,0.000000,287,0,0,1,0
36,1635155098997242,50.111000,44.632407,10.939123,-0.000000,0.000000,187,0,0,1,0
37,1635155099047113,49.871000,44.632407,10.939123,-0.000000,0.000000,187,0,0,1,0
38,1635155099097132,50.019000,44.632407,10.939123,-0.000000,0.000000,187,0,0,1,0
39,1635155099147142,50.010000,44.632407,10.939123,-0.000000,0.000000,187,0,0,1,0
