seq_num,timestamp,TgenCAM,latitude,longitude,heading,velocity,size,trig_vel,trig_head,trig_distance,trig_timeout
20,1636467595498792,700.132000,44.627989,10.948127,216.600000,6.680000,300,0,0,1,0
21,1636467596198667,699.875000,44.627957,10.948094,215.900000,6.260000,300,0,0,1,0
22,1636467596798653,599.986000,44.627932,10.948068,216.300000,5.740000,300,1,0,0,0
23,1636467597298685,500.032000,44.627913,10.948048,215.500000,5.080000,300,1,0,0,0
24,1636467597798649,499.964000,44.627896,10.948032,215.800000,4.360000,300,1,0,0,0
25,1636467598198663,400.014000,44.627885,10.948020,216.100000,3.830000,300,1,0,0,0
26,1636467598498663,300.000000,44.627878,10.948013,216.400000,3.170000,300,1,0,0,0
27,1636467598898662,399.999000,44.627871,10.948004,220.900000,2.420000,300,1,1,0,0
28,1636467599298664,400.002000,44.627866,10.947997,225.800000,1.680000,300,1,1,0,0
29,1636467599698657,399.993000,44.627863,10.947993,226.400000,0.960000,300,1,0,0,0
30,1636467599998730,300.073000,44.627862,10.947991,217.000000,0.760000,300,0,1,0,0
31,1636467600198657,199.927000,44.627860,10.947990,223.900000,0.810000,300,0,1,0,0
32,1636467601198653,999.996000,44.627855,10.947984,216.300000,1.140000,300,0,1,0,0
33,1636467601498678,300.025000,44.627851,10.947981,223.600000,1.510000,300,0,1,0,0
34,1636467601598662,99.984000,44.627849,10.947979,216.100000,1.810000,300,0,1,0,0
35,1636467601898652,299.990000,44.627843,10.947974,211.000000,2.310000,300,1,1,0,0
36,1636467601998662,100.010000,44.627841,10.947973,205.800000,2.510000,300,0,1,0,0
37,1636467602298649,299.987000,44.627832,10.947968,202.400000,3.310000,300,1,0,0,0
38,1636467602598652,300.003000,44.627822,10.947963,198.200000,3.870000,300,1,1,0,0
39,1636467602798662,200.010000,44.627815,10.947961,193.600000,4.150000,300,0,1,0,0
40,1636467603198662,400.000000,44.627799,10.947958,188.900000,4.360000,300,0,1,0,0
41,1636467603398653,199.991000,44.627791,10.947958,184.800000,4.650000,300,0,1,0,0
42,1636467603698832,300.179000,44.627778,10.947958,180.500000,4.760000,300,0,1,0,0
43,1636467603998654,299.822000,44.627765,10.947959,176.000000,4.900000,300,0,1,0,0
44,1636467604298653,299.999000,44.627753,10.947961,171.900000,4.830000,300,0,1,0,0
45,1636467605198654,900.001000,44.627714,10.947967,173.000000,4.960000,300,0,0,1,0
46,1636467605498652,299.998000,44.627700,10.947968,177.200000,5.240000,300,0,1,0,0
47,1636467605898662,400.010000,44.627680,10.947967,181.300000,5.410000,300,0,1,0,0
48,1636467606198704,300.042000,44.627666,10.947963,186.800000,5.480000,300,0,1,0,0
49,1636467606598653,399.949000,44.627645,10.947957,192.400000,5.930000,300,0,1,0,0
50,1636467606798657,200.004000,44.627635,10.947952,197.500000,5.870000,300,0,1,0,0
51,1636467607198672,400.015000,44.627615,10.947941,202.600000,6.000000,300,0,1,0,0
52,1636467607498664,299.992000,44.627600,10.947930,208.300000,6.170000,300,0,1,0,0
53,1636467607798798,300.134000,44.627586,10.947917,214.300000,6.300000,300,0,1,0,0
