seq_num,timestamp,Tgen,latitude,longitude,heading,velocity,size,flag_speed,flag_heading,flag_distance,flag_timeout
0,1636728603431349,199.998,44.627893,10.948015,219.5,2.09,300,0,1,0,0
1,1636728603931357,500.008,44.627888,10.948009,217.4,1.4,300,1,0,0,0
2,1636728604831541,900.184,44.627882,10.948001,219.4,0.81,300,1,0,0,0
3,1636728605831360,999.819,44.627876,10.947996,219.3,0.54,300,0,0,0,1
4,1636728606431355,599.995,44.627875,10.947994,219.3,0.0,300,1,0,0,0
5,1636728607431348,999.993,44.627875,10.947994,219.3,0.0,300,0,0,0,1
6,1636728608431358,1000.01,44.627875,10.947994,219.3,0.0,300,0,0,0,1
7,1636728609431355,999.997,44.627875,10.947994,219.3,0.0,300,0,0,0,1
8,1636728610431350,999.995,44.627875,10.947994,219.3,0.0,300,0,0,0,1
9,1636728611431357,1000.007,44.627875,10.947994,219.3,0.0,300,0,0,0,1
10,1636728612431356,999.999,44.627875,10.947994,219.3,0.0,300,0,0,0,1
11,1636728613431354,999.998,44.627875,10.947994,219.3,0.0,300,0,0,0,1
12,1636728614431360,1000.006,44.627875,10.947994,219.3,0.0,300,0,0,0,1
13,1636728615131357,699.997,44.627871,10.947989,219.3,0.84,300,1,0,0,0
14,1636728615231384,100.027,44.627869,10.947988,213.4,1.14,300,0,1,0,0
15,1636728615631359,399.975,44.627865,10.947984,208.1,1.61,300,0,1,0,0
16,1636728616231358,599.999,44.627854,10.947975,205.5,2.37,300,1,0,0,0
17,1636728616531358,300.0,44.627847,10.947972,199.2,2.81,300,0,1,0,0
18,1636728616831349,299.991,44.62784,10.947969,195.1,2.93,300,0,1,0,0
19,1636728617331356,500.007,44.627825,10.947964,188.4,3.14,300,0,1,0,0
20,1636728617831357,500.001,44.627811,10.947963,183.0,3.15,300,0,1,0,0
21,1636728618131359,300.002,44.627803,10.947964,177.1,3.1,300,0,1,0,0
22,1636728619131350,999.991,44.627774,10.947967,175.3,3.16,300,0,0,0,1
23,1636728620131360,1000.01,44.627746,10.947971,173.9,3.26,300,0,0,0,1
24,1636728621131411,1000.051,44.627717,10.947973,178.5,3.16,300,0,1,0,0
25,1636728621631350,499.939,44.627702,10.947973,182.6,3.23,300,0,1,0,0
26,1636728622131359,500.009,44.627688,10.94797,188.0,3.22,300,0,1,0,0
27,1636728622631355,499.996,44.627672,10.947966,192.5,3.38,300,0,1,0,0
28,1636728623331356,700.001,44.627651,10.947958,198.5,3.39,300,0,1,0,0
29,1636728623931682,600.326,44.627634,10.947948,202.7,3.37,300,0,1,0,0
30,1636728624431349,499.667,44.627619,10.947939,207.2,3.44,300,0,1,0,0
31,1636728624931349,500.0,44.627605,10.947927,211.3,3.72,300,0,1,0,0
32,1636728625431332,499.983,44.627591,10.947914,215.6,3.86,300,0,1,0,0
33,1636728625631394,200.062,44.627585,10.947907,220.1,3.88,300,0,1,0,0
34,1636728626231348,599.954,44.62757,10.947888,224.1,3.92,300,0,1,0,0
35,1636728626731356,500.008,44.627558,10.947869,228.7,3.91,300,0,1,0,0
36,1636728627231411,500.055,44.627546,10.947849,233.1,4.11,300,0,1,0,0
37,1636728628231356,999.945,44.627524,10.947808,233.3,4.19,300,0,0,1,0
38,1636728628631349,399.993,44.627516,10.947791,237.3,4.21,300,0,1,0,0
39,1636728629631356,1000.007,44.627494,10.947746,236.4,4.34,300,0,0,1,0
40,1636728630631359,1000.003,44.627472,10.947702,236.1,4.33,300,0,0,1,0
41,1636728631631355,999.996,44.627451,10.947658,236.2,4.06,300,0,0,1,0
42,1636728632331362,700.007,44.627438,10.947627,241.4,4.04,300,0,1,0,0
43,1636728633131358,799.996,44.627426,10.947592,246.5,3.86,300,0,1,0,0
44,1636728633431351,299.993,44.627422,10.947578,250.5,3.99,300,0,1,0,0
45,1636728633731805,300.454,44.627419,10.947564,255.3,3.96,300,0,1,0,0
46,1636728634331348,599.543,44.627415,10.947535,261.1,3.84,300,0,1,0,0
47,1636728635131350,800.002,44.627412,10.947498,265.9,3.69,300,0,1,0,0
48,1636728635331356,200.006,44.627412,10.947489,270.4,3.78,300,0,1,0,0
49,1636728635831527,500.171,44.627413,10.947467,276.6,3.53,300,0,1,0,0
50,1636728636331348,499.821,44.627416,10.947445,281.0,3.44,300,0,1,0,0
